fecha	objective	metric	first_metric_only	boost_from_average	feature_pre_filter	verbosity	max_depth	min_gain_to_split	lambda_l1	lambda_l2	num_iterations	early_stopping_rounds	force_row_wise	max_bin	learning_rate	feature_fraction	min_data_in_leaf	num_leaves	seed	gleaf_size	gnum_leaves	semilla	isemilla	num_iterations	pos_actual	pos_ratio_actual	gan_validate	gan_test	pos_acum	pos_ratio_acum	gan_validate_acum	gan_test_acum	iteracion_bayesiana
20211128 151905	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	351	TRUE	59	0.0263388862492361	0.587130673083429	153	186	964333	72.476997646247	0.132697324781801	964333	2	919	4866	0.0407220506640556	7117500	6417500	5002	0.041860192647268	6947500	6197500	65
20211128 152056	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	351	TRUE	59	0.0263388862492361	0.587130673083429	153	186	187049	72.476997646247	0.132697324781801	187049	3	579	4383	0.036679972885441	6971250	6121250	4957	0.0414836015498816	7003750	6253750	65
20211128 152213	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	351	TRUE	59	0.0263388862492361	0.587130673083429	153	186	205151	72.476997646247	0.132697324781801	205151	4	296	4009	0.0335500824316069	6788750	5838750	4445	0.037198831730729	6893750	6243750	65
20211128 152412	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	351	TRUE	59	0.0263388862492361	0.587130673083429	153	186	813697	72.476997646247	0.132697324781801	813697	5	645	3831	0.0320604554241671	6911250	5711250	4550	0.0380775442912974	6912500	6112500	65
20211128 152617	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	351	TRUE	59	0.0263388862492361	0.587130673083429	153	186	344719	72.476997646247	0.132697324781801	344719	6	686	4318	0.0361360079669939	6902500	5952500	4282	0.0358347350890847	6997500	6047500	65
20211128 152839	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	351	TRUE	59	0.0263388862492361	0.587130673083429	153	186	127217	72.476997646247	0.132697324781801	127217	7	862	5315	0.0444795929468672	6906250	6056250	4279	0.0358096290159256	6951250	6201250	65
20211128 153125	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	351	TRUE	59	0.0263388862492361	0.587130673083429	153	186	464371	72.476997646247	0.132697324781801	464371	8	1048	4434	0.0371067761291456	7007500	6207500	4496	0.0376256349744336	6980000	6180000	65
20211128 153331	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	351	TRUE	59	0.0263388862492361	0.587130673083429	153	186	645137	72.476997646247	0.132697324781801	645137	9	702	4291	0.035910053308562	7036250	6036250	4452	0.0372574125681002	6985000	6235000	65
20211128 153521	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	351	TRUE	59	0.0263388862492361	0.587130673083429	153	186	480803	72.476997646247	0.132697324781801	480803	10	579	4383	0.036679972885441	6971250	6021250	4020	0.0336421380331902	7025000	6175000	65
20211128 153622	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	239	TRUE	56	0.102560375195158	0.488687807855927	96	268	378821	77.0917052457202	0.119804876971922	378821	1	137	5011	0.0419355108667453	6786250	6286250	5011	0.0419355108667453	6786250	6286250	66
20211128 153754	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	239	TRUE	56	0.102560375195158	0.488687807855927	96	268	964333	77.0917052457202	0.119804876971922	964333	2	501	5187	0.043408400492079	6616250	6016250	4739	0.0396592269003205	6626250	5976250	66
20211128 153842	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	239	TRUE	56	0.102560375195158	0.488687807855927	96	268	187049	77.0917052457202	0.119804876971922	187049	3	149	3780	0.0316336521804625	7025000	5425000	4578	0.0383118676407823	6877500	6127500	66
20211128 153922	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	239	TRUE	56	0.102560375195158	0.488687807855927	96	268	205151	77.0917052457202	0.119804876971922	205151	4	80	5145	0.0430569154678517	6468750	6468750	5603	0.0468897759701405	6746250	6296250	66
20211128 153956	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	239	TRUE	56	0.102560375195158	0.488687807855927	96	268	813697	77.0917052457202	0.119804876971922	813697	5	36	3937	0.0329475366757885	6378750	5728750	4645	0.0388725699413355	6693750	6293750	66
20211128 154109	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	239	TRUE	56	0.102560375195158	0.488687807855927	96	268	344719	77.0917052457202	0.119804876971922	344719	6	343	4154	0.0347635426342966	6757500	5757500	4812	0.0402701413471919	6835000	6285000	66
20211128 154145	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	239	TRUE	56	0.102560375195158	0.488687807855927	96	268	127217	77.0917052457202	0.119804876971922	127217	7	54	3879	0.0324621525947127	6801250	5901250	4314	0.0361025332027818	6807500	6507500	66
20211128 154246	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	239	TRUE	56	0.102560375195158	0.488687807855927	96	268	464371	77.0917052457202	0.119804876971922	464371	8	234	5329	0.0445967546216096	7038750	5488750	4835	0.0404626212414116	6906250	6256250	66
20211128 154345	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	239	TRUE	56	0.102560375195158	0.488687807855927	96	268	645137	77.0917052457202	0.119804876971922	645137	9	229	3923	0.0328303750010461	6846250	6146250	5389	0.0450988760847916	7013750	6013750	66
20211128 154424	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	239	TRUE	56	0.102560375195158	0.488687807855927	96	268	480803	77.0917052457202	0.119804876971922	480803	10	68	4866	0.0407220506640556	6867500	5917500	5148	0.0430820215410108	7015000	6115000	66
20211128 154634	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	396	TRUE	55	0.0203658601620853	0.364978314351777	7266	4	378821	33.5063127069516	0.12392778646206	378821	1	1359	5454	0.0456428410032387	5682500	5732500	5454	0.0456428410032387	5682500	5732500	67
20211128 154943	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	396	TRUE	55	0.0203658601620853	0.364978314351777	7266	4	964333	33.5063127069516	0.12392778646206	964333	2	2380	4098	0.0342948959353268	5827500	5677500	4869	0.0407471567372147	5613750	5513750	67
20211128 155220	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	396	TRUE	55	0.0203658601620853	0.364978314351777	7266	4	187049	33.5063127069516	0.12392778646206	187049	3	1888	4738	0.0396508582092675	5677500	5627500	3727	0.0311901115546517	5641250	5191250	67
20211128 155702	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	396	TRUE	55	0.0203658601620853	0.364978314351777	7266	4	205151	33.5063127069516	0.12392778646206	205151	4	3737	3909	0.0327132133263036	5913750	5563750	3908	0.0327048446352506	5665000	5265000	67
20211128 160326	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	396	TRUE	55	0.0203658601620853	0.364978314351777	7266	4	813697	33.5063127069516	0.12392778646206	813697	5	5251	4202	0.0351652398048421	6147500	5897500	4173	0.0349225477643042	5783750	5733750	67
20211128 160628	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	396	TRUE	55	0.0203658601620853	0.364978314351777	7266	4	344719	33.5063127069516	0.12392778646206	344719	6	2275	4477	0.037466629844426	5703750	5553750	4181	0.0349894972927284	5773750	5723750	67
20211128 161005	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	396	TRUE	55	0.0203658601620853	0.364978314351777	7266	4	127217	33.5063127069516	0.12392778646206	127217	7	2724	4332	0.0362531696417363	5785000	5785000	4092	0.0342446837890086	5785000	5735000	67
20211128 161146	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	396	TRUE	55	0.0203658601620853	0.364978314351777	7266	4	464371	33.5063127069516	0.12392778646206	464371	8	1045	5554	0.0464797101085419	5457500	5407500	4372	0.0365879172838576	5735000	5685000	67
20211128 162028	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	396	TRUE	55	0.0203658601620853	0.364978314351777	7266	4	645137	33.5063127069516	0.12392778646206	645137	9	7253	4526	0.0378766957060246	6242500	5992500	4321	0.036161114040153	5748750	5848750	67
20211128 162347	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	396	TRUE	55	0.0203658601620853	0.364978314351777	7266	4	480803	33.5063127069516	0.12392778646206	480803	10	2516	4093	0.0342530524800616	5783750	5633750	4073	0.0340856786590009	5758750	5558750	67
20211128 162604	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	384	TRUE	56	0.021622085117601	0.418888221315262	106	246	378821	76.0948142050438	0.121530700280879	378821	1	690	4823	0.0403621969487752	7021250	6271250	4823	0.0403621969487752	7021250	6271250	68
20211128 162820	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	384	TRUE	56	0.021622085117601	0.418888221315262	106	246	964333	76.0948142050438	0.121530700280879	964333	2	791	4587	0.0383871858602596	6766250	6216250	4486	0.0375419480639033	6842500	6092500	68
20211128 163109	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	384	TRUE	56	0.021622085117601	0.418888221315262	106	246	187049	76.0948142050438	0.121530700280879	187049	3	1078	4986	0.0417262935904195	7067500	6217500	4886	0.0408894244851163	6942500	6142500	68
20211128 163305	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	384	TRUE	56	0.021622085117601	0.418888221315262	106	246	205151	76.0948142050438	0.121530700280879	205151	4	594	4240	0.0354832500648574	7200000	5900000	4650	0.0389144133966006	7087500	6237500	68
20211128 163515	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	384	TRUE	56	0.021622085117601	0.418888221315262	106	246	813697	76.0948142050438	0.121530700280879	813697	5	733	4425	0.0370314579096684	6918750	5968750	4604	0.0385294536081611	6945000	6295000	68
20211128 163740	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	384	TRUE	56	0.021622085117601	0.418888221315262	106	246	344719	76.0948142050438	0.121530700280879	344719	6	872	4572	0.0382616554944641	7085000	6235000	4821	0.0403454595666692	6973750	6223750	68
20211128 164034	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	384	TRUE	56	0.021622085117601	0.418888221315262	106	246	127217	76.0948142050438	0.121530700280879	127217	7	1105	4373	0.0365962859749107	7133750	6433750	4396	0.0367887658691304	7055000	6305000	68
20211128 164318	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	384	TRUE	56	0.021622085117601	0.418888221315262	106	246	464371	76.0948142050438	0.121530700280879	464371	8	1035	4220	0.0353158762437967	6825000	6025000	4372	0.0365879172838576	7035000	6385000	68
20211128 164456	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	384	TRUE	56	0.021622085117601	0.418888221315262	106	246	645137	76.0948142050438	0.121530700280879	645137	9	455	4417	0.0369645083812441	7028750	6228750	4803	0.0401948231277146	7096250	6346250	68
20211128 164753	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	384	TRUE	56	0.021622085117601	0.418888221315262	106	246	480803	76.0948142050438	0.121530700280879	480803	10	1135	4050	0.0338931987647812	6987500	6087500	4660	0.038998100307131	7075000	6275000	68
20211128 165036	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	222	TRUE	221	0.181643245010353	0.864288141719904	30	2024	378821	88.7608574319631	0.283066091934682	378821	1	301	4024	0.0336756127974024	6270000	5470000	4024	0.0336756127974024	6270000	5470000	69
20211128 165245	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	222	TRUE	221	0.181643245010353	0.864288141719904	30	2024	964333	88.7608574319631	0.283066091934682	964333	2	68	4306	0.0360355836743575	6317500	5217500	3962	0.0331567539521143	6247500	5347500	69
20211128 165501	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	222	TRUE	221	0.181643245010353	0.864288141719904	30	2024	187049	88.7608574319631	0.283066091934682	187049	3	154	4369	0.0365628112106985	5938750	5188750	3884	0.0325039960499778	6095000	5345000	69
20211128 165711	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	222	TRUE	221	0.181643245010353	0.864288141719904	30	2024	205151	88.7608574319631	0.283066091934682	205151	4	73	4547	0.0380524382181383	6366250	5566250	4377	0.0366297607391228	6228750	5628750	69
20211128 165928	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	222	TRUE	221	0.181643245010353	0.864288141719904	30	2024	813697	88.7608574319631	0.283066091934682	813697	5	167	4612	0.0385964031365854	6435000	4885000	4589	0.0384039232423657	6413750	5313750	69
20211128 170151	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	222	TRUE	221	0.181643245010353	0.864288141719904	30	2024	344719	88.7608574319631	0.283066091934682	344719	6	166	5048	0.0422451524357075	5890000	5490000	4903	0.0410316922330178	6221250	5271250	69
20211128 170506	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	222	TRUE	221	0.181643245010353	0.864288141719904	30	2024	127217	88.7608574319631	0.283066091934682	127217	7	730	4186	0.0350313407479936	6317500	5217500	3569	0.0298678583682726	6138750	5188750	69
20211128 170710	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	222	TRUE	221	0.181643245010353	0.864288141719904	30	2024	464371	88.7608574319631	0.283066091934682	464371	8	52	4720	0.0395002217703129	6100000	5400000	5532	0.0462955989053752	6285000	5785000	69
20211128 170918	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	222	TRUE	221	0.181643245010353	0.864288141719904	30	2024	645137	88.7608574319631	0.283066091934682	645137	9	95	4741	0.0396759642824266	6523750	5473750	5344	0.0447222849874051	6320000	5820000	69
20211128 171139	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	222	TRUE	221	0.181643245010353	0.864288141719904	30	2024	480803	88.7608574319631	0.283066091934682	480803	10	204	5498	0.0460110634095721	6077500	5377500	5693	0.0476429581649134	6283750	5683750	69
20211128 171220	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	226	TRUE	214	0.14988847857031	0.147489280380239	922	128	378821	54.4531882425211	0.54765997627846	378821	1	139	5032	0.042111253378859	6810000	5510000	5032	0.042111253378859	6810000	5510000	70
20211128 171259	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	226	TRUE	214	0.14988847857031	0.147489280380239	922	128	964333	54.4531882425211	0.54765997627846	964333	2	251	4376	0.0366213920480698	6530000	5880000	4672	0.0390985245997673	6760000	5860000	70
20211128 171332	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	226	TRUE	214	0.14988847857031	0.147489280380239	922	128	187049	54.4531882425211	0.54765997627846	187049	3	191	5031	0.042102884687806	6511250	6311250	3881	0.0324788899768187	6748750	5998750	70
20211128 171415	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	226	TRUE	214	0.14988847857031	0.147489280380239	922	128	205151	54.4531882425211	0.54765997627846	205151	4	296	4678	0.0391487367460855	6152500	5502500	3273	0.027390725816575	6608750	5958750	70
20211128 171447	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	226	TRUE	214	0.14988847857031	0.147489280380239	922	128	813697	54.4531882425211	0.54765997627846	813697	5	167	4650	0.0389144133966006	6387500	5587500	3672	0.030729833546735	6560000	5960000	70
20211128 171515	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	226	TRUE	214	0.14988847857031	0.147489280380239	922	128	344719	54.4531882425211	0.54765997627846	344719	6	115	4675	0.0391236306729265	6406250	5806250	4662	0.039014837689237	6572500	6122500	70
20211128 171545	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	226	TRUE	214	0.14988847857031	0.147489280380239	922	128	127217	54.4531882425211	0.54765997627846	127217	7	138	4189	0.0350564468211527	6613750	5163750	3859	0.032294778773652	6576250	6176250	70
20211128 171631	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	226	TRUE	214	0.14988847857031	0.147489280380239	922	128	464371	54.4531882425211	0.54765997627846	464371	8	336	4448	0.0372239378038881	6690000	5190000	3370	0.0282024888487192	6687500	5887500	70
20211128 171707	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	226	TRUE	214	0.14988847857031	0.147489280380239	922	128	645137	54.4531882425211	0.54765997627846	645137	9	217	4300	0.0359853715280393	6425000	5675000	3752	0.0313993288309775	6710000	5860000	70
20211128 171746	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	226	TRUE	214	0.14988847857031	0.147489280380239	922	128	480803	54.4531882425211	0.54765997627846	480803	10	257	4075	0.034102416041107	6906250	5956250	3655	0.0305875657988334	6781250	5981250	70
20211128 171905	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	222	TRUE	178	0.178401644282052	0.242136695040739	61	1107	378821	81.6264962926321	0.314829225729133	378821	1	202	4506	0.037709321884964	6517500	5567500	4506	0.037709321884964	6517500	5567500	71
20211128 172017	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	222	TRUE	178	0.178401644282052	0.242136695040739	61	1107	964333	81.6264962926321	0.314829225729133	964333	2	202	4781	0.0400107119245479	6573750	5373750	4184	0.0350146033658875	6470000	5470000	71
20211128 172127	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	222	TRUE	178	0.178401644282052	0.242136695040739	61	1107	187049	81.6264962926321	0.314829225729133	187049	3	199	4569	0.038236549421305	6388750	5588750	4564	0.0381947059660399	6595000	5495000	71
20211128 172222	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	222	TRUE	178	0.178401644282052	0.242136695040739	61	1107	205151	81.6264962926321	0.314829225729133	205151	4	55	4677	0.0391403680550325	6153750	5953750	4572	0.0382616554944641	6685000	5635000	71
20211128 172318	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	222	TRUE	178	0.178401644282052	0.242136695040739	61	1107	813697	81.6264962926321	0.314829225729133	813697	5	85	4968	0.0415756571514649	6290000	5340000	4480	0.0374917359175851	6650000	5700000	71
20211128 172413	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	222	TRUE	178	0.178401644282052	0.242136695040739	61	1107	344719	81.6264962926321	0.314829225729133	344719	6	73	4815	0.040295247420351	5881250	5881250	4241	0.0354916187559104	6498750	5648750	71
20211128 172539	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	222	TRUE	178	0.178401644282052	0.242136695040739	61	1107	127217	81.6264962926321	0.314829225729133	127217	7	353	5075	0.0424711070941394	6506250	4956250	4108	0.0343785828458571	6615000	5565000	71
20211128 172634	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	222	TRUE	178	0.178401644282052	0.242136695040739	61	1107	464371	81.6264962926321	0.314829225729133	464371	8	65	4422	0.0370063518365093	6122500	5572500	4487	0.0375503167549564	6691250	5791250	71
20211128 172730	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	222	TRUE	178	0.178401644282052	0.242136695040739	61	1107	645137	81.6264962926321	0.314829225729133	645137	9	73	4606	0.0385461909902672	6342500	5492500	4684	0.0391989488924037	6645000	5745000	71
20211128 172838	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	222	TRUE	178	0.178401644282052	0.242136695040739	61	1107	480803	81.6264962926321	0.314829225729133	480803	10	169	3693	0.0309055760588486	6083750	5633750	4592	0.0384290293155248	6610000	5810000	71
20211128 172950	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	240	TRUE	9	0.0992158601384005	0.477908698493615	66	996	378821	80.8542736187391	0.306415965386285	378821	1	142	5569	0.0466052404743374	6538750	5538750	5569	0.0466052404743374	6538750	5538750	72
20211128 173142	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	240	TRUE	9	0.0992158601384005	0.477908698493615	66	996	964333	80.8542736187391	0.306415965386285	964333	2	482	3963	0.0331651226431674	6446250	5346250	5718	0.0478521754412392	6352500	5552500	72
20211128 173235	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	240	TRUE	9	0.0992158601384005	0.477908698493615	66	996	187049	80.8542736187391	0.306415965386285	187049	3	90	4262	0.0356673612680241	6622500	5472500	4616	0.0386298779007975	6580000	5630000	72
20211128 173331	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	240	TRUE	9	0.0992158601384005	0.477908698493615	66	996	205151	80.8542736187391	0.306415965386285	205151	4	115	4280	0.0358179977069787	6550000	5550000	4333	0.0362615383327894	6633750	5433750	72
20211128 173451	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	240	TRUE	9	0.0992158601384005	0.477908698493615	66	996	813697	80.8542736187391	0.306415965386285	813697	5	248	5263	0.0440444210121095	6821250	5671250	4018	0.0336254006510842	6577500	5477500	72
20211128 173616	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	240	TRUE	9	0.0992158601384005	0.477908698493615	66	996	344719	80.8542736187391	0.306415965386285	344719	6	293	3756	0.0314328035951897	6405000	5355000	4893	0.0409480053224875	6533750	5683750	72
20211128 173730	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	240	TRUE	9	0.0992158601384005	0.477908698493615	66	996	127217	80.8542736187391	0.306415965386285	127217	7	221	3887	0.0325291021231369	6541250	5341250	3967	0.0331985974073795	6541250	5741250	72
20211128 173858	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	240	TRUE	9	0.0992158601384005	0.477908698493615	66	996	464371	80.8542736187391	0.306415965386285	464371	8	319	5230	0.0437682542073594	6412500	5662500	4006	0.0335249763584478	6542500	5592500	72
20211128 173958	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	240	TRUE	9	0.0992158601384005	0.477908698493615	66	996	645137	80.8542736187391	0.306415965386285	645137	9	126	4410	0.0369059275438729	6787500	5487500	3963	0.0331651226431674	6546250	5496250	72
20211128 174120	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	240	TRUE	9	0.0992158601384005	0.477908698493615	66	996	480803	80.8542736187391	0.306415965386285	480803	10	273	4367	0.0365460738285925	6141250	5341250	4221	0.0353242449348497	6473750	5673750	72
20211128 174249	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	229	TRUE	43	0.133853217476513	0.58423637554429	1892	59	378821	47.2211948643625	0.521231864791897	378821	1	589	3994	0.0334245520658114	6807500	5357500	3994	0.0334245520658114	6807500	5357500	73
20211128 174325	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	229	TRUE	43	0.133853217476513	0.58423637554429	1892	59	964333	47.2211948643625	0.521231864791897	964333	2	130	5119	0.0428393295004728	6601250	5451250	3961	0.0331483852610613	6548750	5498750	73
20211128 174403	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	229	TRUE	43	0.133853217476513	0.58423637554429	1892	59	187049	47.2211948643625	0.521231864791897	187049	3	150	3885	0.0325123647410309	6493750	5693750	3087	0.025834149280711	6541250	5441250	73
20211128 174444	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	229	TRUE	43	0.133853217476513	0.58423637554429	1892	59	205151	47.2211948643625	0.521231864791897	205151	4	197	4161	0.0348221234716678	6798750	5848750	5186	0.043400031801026	6567500	5717500	73
20211128 174544	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	229	TRUE	43	0.133853217476513	0.58423637554429	1892	59	813697	47.2211948643625	0.521231864791897	813697	5	395	3827	0.032026980659955	6566250	5316250	3796	0.031767551237311	6555000	5605000	73
20211128 174630	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	229	TRUE	43	0.133853217476513	0.58423637554429	1892	59	344719	47.2211948643625	0.521231864791897	344719	6	252	4786	0.040052555379813	6767500	6117500	3907	0.0326964759441976	6666250	5866250	73
20211128 174710	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	229	TRUE	43	0.133853217476513	0.58423637554429	1892	59	127217	47.2211948643625	0.521231864791897	127217	7	173	5222	0.0437013046789352	6722500	5822500	3721	0.0311398994083335	6648750	5798750	73
20211128 174754	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	229	TRUE	43	0.133853217476513	0.58423637554429	1892	59	464371	47.2211948643625	0.521231864791897	464371	8	212	3701	0.0309725255872729	6673750	5573750	4294	0.0359351593817211	6682500	6032500	73
20211128 174837	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	229	TRUE	43	0.133853217476513	0.58423637554429	1892	59	645137	47.2211948643625	0.521231864791897	645137	9	201	4746	0.0397178077376917	6617500	5617500	3911	0.0327299507084097	6711250	5861250	73
20211128 174917	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	229	TRUE	43	0.133853217476513	0.58423637554429	1892	59	480803	47.2211948643625	0.521231864791897	480803	10	174	3950	0.033056329659478	6862500	6112500	4097	0.0342865272442737	6728750	6028750	73
20211128 175140	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	236	TRUE	163	0.108462933113584	0.743322523699095	133	1264	378821	73.8355432983115	0.783520865743882	378821	1	70	3964	0.0331734913342204	6645000	5395000	3964	0.0331734913342204	6645000	5395000	74
20211128 175337	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	236	TRUE	163	0.108462933113584	0.743322523699095	133	1264	964333	73.8355432983115	0.783520865743882	964333	2	34	3903	0.0326630011799854	6621250	5671250	3643	0.030487141506197	6496250	5546250	74
20211128 175547	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	236	TRUE	163	0.108462933113584	0.743322523699095	133	1264	187049	73.8355432983115	0.783520865743882	187049	3	57	4466	0.0373745742428427	6217500	5917500	3646	0.0305122475793561	6442500	5642500	74
20211128 175759	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	236	TRUE	163	0.108462933113584	0.743322523699095	133	1264	205151	73.8355432983115	0.783520865743882	205151	4	68	4401	0.0368306093243956	6798750	5698750	3178	0.026595700166537	6577500	5477500	74
20211128 180010	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	236	TRUE	163	0.108462933113584	0.743322523699095	133	1264	813697	73.8355432983115	0.783520865743882	813697	5	66	4909	0.041081904379336	6713750	5813750	4735	0.0396257521361084	6531250	6181250	74
20211128 180219	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	236	TRUE	163	0.108462933113584	0.743322523699095	133	1264	344719	73.8355432983115	0.783520865743882	344719	6	57	3907	0.0326964759441976	6516250	5266250	4155	0.0347719113253496	6606250	5906250	74
20211128 180449	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	236	TRUE	163	0.108462933113584	0.743322523699095	133	1264	127217	73.8355432983115	0.783520865743882	127217	7	113	3880	0.0324705212857657	6250000	5750000	3914	0.0327550567815688	6607500	5757500	74
20211128 180655	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	236	TRUE	163	0.108462933113584	0.743322523699095	133	1264	464371	73.8355432983115	0.783520865743882	464371	8	54	5518	0.0461784372306328	6402500	5702500	4676	0.0391319993639795	6605000	5805000	74
