fecha	objective	metric	first_metric_only	boost_from_average	feature_pre_filter	verbosity	max_depth	min_gain_to_split	lambda_l1	lambda_l2	max_bin	num_iterations	early_stopping_rounds	force_row_wise	learning_rate	feature_fraction	min_data_in_leaf	num_leaves	seed	gleaf_size	gnum_leaves	semilla	isemilla	num_iterations	pos_actual	pos_ratio_actual	gan_validate	gan_test	pos_acum	pos_ratio_acum	gan_validate_acum	gan_test_acum	iteracion_bayesiana
20211128 173907	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	334	TRUE	0.0298210094008497	0.10011877141729	4425	11	464371	38.601773965552	0.218403188337471	464371	8	662	3895	0.0325960516515612	6231250	5481250	3520	0.029457792506674	6100000	5850000	72
20211128 174100	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	334	TRUE	0.0298210094008497	0.10011877141729	4425	11	645137	38.601773965552	0.218403188337471	645137	9	1864	3935	0.0329307992936825	6331250	5981250	4155	0.0347719113253496	6106250	5956250	72
20211128 174250	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	334	TRUE	0.0298210094008497	0.10011877141729	4425	11	480803	38.601773965552	0.218403188337471	480803	10	1798	3633	0.0304034545956667	6308750	5858750	3573	0.0299013331324847	6083750	5933750	72
20211128 174345	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	241	TRUE	0.0959214721216417	0.37156160121072	3666	33	378821	40.5198752362526	0.562588346736739	378821	1	346	4606	0.0385461909902672	6692500	5492500	4606	0.0385461909902672	6692500	5492500	73
20211128 174421	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	241	TRUE	0.0959214721216417	0.37156160121072	3666	33	964333	40.5198752362526	0.562588346736739	964333	2	179	4357	0.0364623869180621	6703750	5803750	4641	0.0388390951771233	6498750	5698750	73
20211128 174457	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	241	TRUE	0.0959214721216417	0.37156160121072	3666	33	187049	40.5198752362526	0.562588346736739	187049	3	171	5437	0.0455005732553371	6553750	5603750	4634	0.0387805143397521	6507500	5607500	73
20211128 174534	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	241	TRUE	0.0959214721216417	0.37156160121072	3666	33	205151	40.5198752362526	0.562588346736739	205151	4	195	4613	0.0386047718276384	6683750	5783750	5374	0.0449733457189961	6582500	5782500	73
20211128 174641	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	241	TRUE	0.0959214721216417	0.37156160121072	3666	33	813697	40.5198752362526	0.562588346736739	813697	5	525	4451	0.0372490438770472	6736250	5736250	5396	0.0451574569221628	6655000	6055000	73
20211128 174757	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	241	TRUE	0.0959214721216417	0.37156160121072	3666	33	344719	40.5198752362526	0.562588346736739	344719	6	632	4240	0.0354832500648574	6850000	6e+06	5100	0.0426803243704652	6625000	5925000	73
20211128 174856	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	241	TRUE	0.0959214721216417	0.37156160121072	3666	33	127217	40.5198752362526	0.562588346736739	127217	7	442	4594	0.0384457666976308	6657500	5957500	5248	0.043918890646314	6640000	5990000	73
20211128 174937	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	241	TRUE	0.0959214721216417	0.37156160121072	3666	33	464371	40.5198752362526	0.562588346736739	464371	8	224	4939	0.041332965110927	6526250	5926250	4893	0.0409480053224875	6683750	5883750	73
20211128 175010	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	241	TRUE	0.0959214721216417	0.37156160121072	3666	33	645137	40.5198752362526	0.562588346736739	645137	9	140	4206	0.0351987145690543	6292500	5892500	5391	0.0451156134668976	6661250	6061250	73
20211128 175118	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	241	TRUE	0.0959214721216417	0.37156160121072	3666	33	480803	40.5198752362526	0.562588346736739	480803	10	542	6222	0.0520699957319676	6672500	5622500	5244	0.0438854158821019	6695000	5895000	73
20211128 175153	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	220	TRUE	0.199793125475189	0.295552878952593	1281	98	378821	51.1508295492188	0.582635413152752	378821	1	152	4400	0.0368222406333425	6650000	5150000	4400	0.0368222406333425	6650000	5150000	74
20211128 175230	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	220	TRUE	0.199793125475189	0.295552878952593	1281	98	964333	51.1508295492188	0.582635413152752	964333	2	194	4358	0.0364707556091152	6502500	5752500	3905	0.0326797385620915	6768750	5868750	74
20211128 175259	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	220	TRUE	0.199793125475189	0.295552878952593	1281	98	187049	51.1508295492188	0.582635413152752	187049	3	107	4521	0.0378348522507595	6748750	5948750	4271	0.0357426794875014	7011250	5961250	74
20211128 175354	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	220	TRUE	0.199793125475189	0.295552878952593	1281	98	205151	51.1508295492188	0.582635413152752	205151	4	385	4820	0.0403370908756161	6625000	5775000	4003	0.0334998702852887	7146250	5946250	74
20211128 175420	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	220	TRUE	0.199793125475189	0.295552878952593	1281	98	813697	51.1508295492188	0.582635413152752	813697	5	64	4906	0.0410567983061769	6717500	5367500	4135	0.034604537504289	6981250	5881250	74
20211128 175456	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	220	TRUE	0.199793125475189	0.295552878952593	1281	98	344719	51.1508295492188	0.582635413152752	344719	6	187	3896	0.0326044203426142	6730000	5330000	4458	0.0373076247144184	7077500	6127500	74
20211128 175548	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	220	TRUE	0.199793125475189	0.295552878952593	1281	98	127217	51.1508295492188	0.582635413152752	127217	7	364	5348	0.0447557597516172	6465000	5315000	4684	0.0391989488924037	7145000	6045000	74
20211128 175618	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	220	TRUE	0.199793125475189	0.295552878952593	1281	98	464371	51.1508295492188	0.582635413152752	464371	8	102	3728	0.0311984802457048	6940000	5540000	4214	0.0352656640974785	7332500	6132500	74
20211128 175648	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	220	TRUE	0.199793125475189	0.295552878952593	1281	98	645137	51.1508295492188	0.582635413152752	645137	9	121	3474	0.0290728327182345	6607500	5607500	4576	0.0382951302586762	7280000	6030000	74
20211128 175717	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	220	TRUE	0.199793125475189	0.295552878952593	1281	98	480803	51.1508295492188	0.582635413152752	480803	10	99	4312	0.0360857958206757	6610000	5710000	4475	0.03744989246232	7356250	6056250	74
20211128 175748	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	252	TRUE	0.075939135293993	0.115047384218259	1132	121	378821	52.3864498942788	0.638040379507871	378821	1	158	4305	0.0360272149833045	6668750	6018750	4305	0.0360272149833045	6668750	6018750	75
20211128 175836	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	252	TRUE	0.075939135293993	0.115047384218259	1132	121	964333	52.3864498942788	0.638040379507871	964333	2	434	4374	0.0366046546659637	7032500	6182500	4042	0.0338262492363569	6947500	6147500	75
20211128 175919	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	252	TRUE	0.075939135293993	0.115047384218259	1132	121	187049	52.3864498942788	0.638040379507871	187049	3	373	4422	0.0370063518365093	6972500	5772500	4306	0.0360355836743575	7067500	6067500	75
20211128 180000	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	252	TRUE	0.075939135293993	0.115047384218259	1132	121	205151	52.3864498942788	0.638040379507871	205151	4	341	4674	0.0391152619818734	6807500	6257500	4541	0.0380022260718201	7073750	6123750	75
20211128 180033	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	252	TRUE	0.075939135293993	0.115047384218259	1132	121	813697	52.3864498942788	0.638040379507871	813697	5	227	5152	0.0431154963052229	6760000	5710000	4762	0.0398517067945403	7047500	5997500	75
20211128 180122	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	252	TRUE	0.075939135293993	0.115047384218259	1132	121	344719	52.3864498942788	0.638040379507871	344719	6	453	4752	0.0397680198840099	7010000	5810000	5092	0.042613374842041	7135000	6035000	75
20211128 180211	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	252	TRUE	0.075939135293993	0.115047384218259	1132	121	127217	52.3864498942788	0.638040379507871	127217	7	455	4744	0.0397010703555857	7020000	6020000	4889	0.0409145305582754	7038750	6038750	75
20211128 180251	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	252	TRUE	0.075939135293993	0.115047384218259	1132	121	464371	52.3864498942788	0.638040379507871	464371	8	331	4997	0.0418183491920029	7103750	6003750	4220	0.0353158762437967	7125000	6075000	75
20211128 180321	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	252	TRUE	0.075939135293993	0.115047384218259	1132	121	645137	52.3864498942788	0.638040379507871	645137	9	177	4449	0.0372323064949411	6688750	5888750	4232	0.0354163005364331	7060000	6060000	75
20211128 180401	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	252	TRUE	0.075939135293993	0.115047384218259	1132	121	480803	52.3864498942788	0.638040379507871	480803	10	327	4504	0.0376925845028579	6770000	5970000	4680	0.0391654741281916	7050000	6250000	75
20211128 180426	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	228	TRUE	0.140912011720429	0.105372272737328	1719	80	378821	48.1836647599854	0.641450627355013	378821	1	148	4310	0.0360690584385696	6662500	5712500	4310	0.0360690584385696	6662500	5712500	76
20211128 180458	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	228	TRUE	0.140912011720429	0.105372272737328	1719	80	964333	48.1836647599854	0.641450627355013	964333	2	267	4069	0.0340522038947888	7113750	5963750	4021	0.0336505067242433	6923750	5723750	76
20211128 180534	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	228	TRUE	0.140912011720429	0.105372272737328	1719	80	187049	48.1836647599854	0.641450627355013	187049	3	329	4550	0.0380775442912974	6812500	5762500	3985	0.0333492338463341	6918750	5868750	76
20211128 180601	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	228	TRUE	0.140912011720429	0.105372272737328	1719	80	205151	48.1836647599854	0.641450627355013	205151	4	186	4085	0.0341861029516373	6243750	5843750	5389	0.0450988760847916	6663750	6063750	76
20211128 180639	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	228	TRUE	0.140912011720429	0.105372272737328	1719	80	813697	48.1836647599854	0.641450627355013	813697	5	370	4601	0.0385043475350021	6798750	5598750	4835	0.0404626212414116	7006250	6206250	76
20211128 180714	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	228	TRUE	0.140912011720429	0.105372272737328	1719	80	344719	48.1836647599854	0.641450627355013	344719	6	314	4652	0.0389311507787067	6735000	6135000	4855	0.0406299950624723	7081250	6131250	76
20211128 180750	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	228	TRUE	0.140912011720429	0.105372272737328	1719	80	127217	48.1836647599854	0.641450627355013	127217	7	270	4535	0.0379520139255019	6331250	5531250	4907	0.04106516699723	6916250	6016250	76
20211128 180817	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	228	TRUE	0.140912011720429	0.105372272737328	1719	80	464371	48.1836647599854	0.641450627355013	464371	8	200	4024	0.0336756127974024	6720000	5770000	4736	0.0396341208271614	6980000	6080000	76
20211128 180857	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	228	TRUE	0.140912011720429	0.105372272737328	1719	80	645137	48.1836647599854	0.641450627355013	645137	9	383	4864	0.0407053132819496	6670000	5520000	4863	0.0406969445908965	6871250	6021250	76
20211128 180920	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	228	TRUE	0.140912011720429	0.105372272737328	1719	80	480803	48.1836647599854	0.641450627355013	480803	10	134	4690	0.0392491610387219	6437500	5887500	4865	0.0407136819730026	6968750	6018750	76
20211128 181013	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	267	TRUE	0.0588576411468786	0.100614407198052	1079	120	378821	52.8686430772417	0.60052392143281	378821	1	467	5211	0.0436092490773518	6736250	5736250	5211	0.0436092490773518	6736250	5736250	77
20211128 181106	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	267	TRUE	0.0588576411468786	0.100614407198052	1079	120	964333	52.8686430772417	0.60052392143281	964333	2	542	4162	0.0348304921627208	7047500	5997500	4185	0.0350229720569406	6968750	5768750	77
20211128 181140	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	267	TRUE	0.0588576411468786	0.100614407198052	1079	120	187049	52.8686430772417	0.60052392143281	187049	3	244	4902	0.0410233235419648	6872500	5672500	4550	0.0380775442912974	6962500	5812500	77
20211128 181223	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	267	TRUE	0.0588576411468786	0.100614407198052	1079	120	205151	52.8686430772417	0.60052392143281	205151	4	376	4708	0.0393997974776765	6765000	5865000	4183	0.0350062346748345	6871250	5721250	77
20211128 181259	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	267	TRUE	0.0588576411468786	0.100614407198052	1079	120	813697	52.8686430772417	0.60052392143281	813697	5	289	5075	0.0424711070941394	6806250	5906250	4936	0.0413078590377679	6830000	5880000	77
20211128 181357	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	267	TRUE	0.0588576411468786	0.100614407198052	1079	120	344719	52.8686430772417	0.60052392143281	344719	6	592	4363	0.0365125990643803	7246250	5996250	4212	0.0352489267153724	6985000	5785000	77
20211128 181459	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	267	TRUE	0.0588576411468786	0.100614407198052	1079	120	127217	52.8686430772417	0.60052392143281	127217	7	664	4141	0.0346547496506072	6973750	5823750	3995	0.0334329207568644	7006250	5906250	77
20211128 181546	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	267	TRUE	0.0588576411468786	0.100614407198052	1079	120	464371	52.8686430772417	0.60052392143281	464371	8	435	4310	0.0360690584385696	7012500	5762500	4225	0.0353577196990619	7068750	5868750	77
20211128 181641	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	267	TRUE	0.0588576411468786	0.100614407198052	1079	120	645137	52.8686430772417	0.60052392143281	645137	9	549	3813	0.0319098189852125	6583750	6083750	4235	0.0354414066095922	7056250	5806250	77
20211128 181750	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	267	TRUE	0.0588576411468786	0.100614407198052	1079	120	480803	52.8686430772417	0.60052392143281	480803	10	764	4511	0.0377511653402291	7161250	5861250	4194	0.0350982902764179	7057500	5857500	77
20211128 181842	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	252	TRUE	0.0757418953003098	0.356159875552481	918	153	378821	54.4943469195615	0.655966818250937	378821	1	242	3817	0.0319432937494247	6828750	5578750	3817	0.0319432937494247	6828750	5578750	78
20211128 181934	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	252	TRUE	0.0757418953003098	0.356159875552481	918	153	964333	54.4943469195615	0.655966818250937	964333	2	254	4154	0.0347635426342966	6957500	6057500	3936	0.0329391679847355	6930000	5880000	78
20211128 182042	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	252	TRUE	0.0757418953003098	0.356159875552481	918	153	187049	54.4943469195615	0.655966818250937	187049	3	402	4151	0.0347384365611375	7111250	6061250	3861	0.0323115161557581	7023750	6023750	78
20211128 182124	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	252	TRUE	0.0757418953003098	0.356159875552481	918	153	205151	54.4943469195615	0.655966818250937	205151	4	161	5352	0.0447892345158294	6810000	5910000	3945	0.0330144862042128	7018750	5918750	78
20211128 182210	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	252	TRUE	0.0757418953003098	0.356159875552481	918	153	813697	54.4943469195615	0.655966818250937	813697	5	203	5289	0.0442620069794883	6938750	5888750	3918	0.0327885315457809	6952500	5952500	78
20211128 182312	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	252	TRUE	0.0757418953003098	0.356159875552481	918	153	344719	54.4943469195615	0.655966818250937	344719	6	348	4030	0.0337258249437206	7012500	5612500	4160	0.0348137547806148	6900000	6100000	78
20211128 182408	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	252	TRUE	0.0757418953003098	0.356159875552481	918	153	127217	54.4943469195615	0.655966818250937	127217	7	291	4137	0.034621274886395	6878750	5878750	4304	0.0360188462922514	6870000	6170000	78
20211128 182505	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	252	TRUE	0.0757418953003098	0.356159875552481	918	153	464371	54.4943469195615	0.655966818250937	464371	8	306	4575	0.0382867615676232	6881250	5931250	3991	0.0333994459926523	6961250	5861250	78
20211128 182608	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	252	TRUE	0.0757418953003098	0.356159875552481	918	153	645137	54.4943469195615	0.655966818250937	645137	9	349	4642	0.0388474638681764	6797500	5997500	4320	0.0361527453491	6900000	6200000	78
20211128 182738	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	252	TRUE	0.0757418953003098	0.356159875552481	918	153	480803	54.4943469195615	0.655966818250937	480803	10	613	5222	0.0437013046789352	6822500	5622500	4218	0.0352991388616906	6927500	6227500	78
20211128 182822	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	247	TRUE	0.0836409333854672	0.18849325606104	528	262	378821	60.0546380627167	0.642642522658148	378821	1	201	4376	0.0366213920480698	6930000	6030000	4376	0.0366213920480698	6930000	6030000	79
20211128 182906	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	247	TRUE	0.0836409333854672	0.18849325606104	528	262	964333	60.0546380627167	0.642642522658148	964333	2	240	4199	0.035140133731683	6901250	5551250	3948	0.0330395922773719	7065000	5865000	79
20211128 183009	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	247	TRUE	0.0836409333854672	0.18849325606104	528	262	187049	60.0546380627167	0.642642522658148	187049	3	436	4602	0.0385127162260551	6947500	5397500	4019	0.0336337693421372	7176250	5826250	79
20211128 183102	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	247	TRUE	0.0836409333854672	0.18849325606104	528	262	205151	60.0546380627167	0.642642522658148	205151	4	334	5218	0.043667829914723	6677500	5477500	4846	0.040554676842995	6992500	5792500	79
20211128 183145	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	247	TRUE	0.0836409333854672	0.18849325606104	528	262	813697	60.0546380627167	0.642642522658148	813697	5	225	4607	0.0385545596813202	7191250	5641250	4130	0.0345626940490238	7037500	5887500	79
20211128 183231	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	247	TRUE	0.0836409333854672	0.18849325606104	528	262	344719	60.0546380627167	0.642642522658148	344719	6	251	3468	0.0290226205719163	6865000	5565000	4245	0.0355250935201225	7143750	5893750	79
20211128 183324	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	247	TRUE	0.0836409333854672	0.18849325606104	528	262	127217	60.0546380627167	0.642642522658148	127217	7	330	4097	0.0342865272442737	6878750	5678750	4142	0.0346631183416602	7072500	5772500	79
20211128 183408	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	247	TRUE	0.0836409333854672	0.18849325606104	528	262	464371	60.0546380627167	0.642642522658148	464371	8	245	4801	0.0401780857456085	6898750	5398750	4373	0.0365962859749107	7183750	5883750	79
20211128 183450	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	247	TRUE	0.0836409333854672	0.18849325606104	528	262	645137	60.0546380627167	0.642642522658148	645137	9	208	4496	0.0376256349744336	6780000	5930000	4372	0.0365879172838576	7185000	5935000	79
20211128 183550	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	247	TRUE	0.0836409333854672	0.18849325606104	528	262	480803	60.0546380627167	0.642642522658148	480803	10	402	4262	0.0356673612680241	6872500	5322500	4241	0.0354916187559104	7198750	5848750	79
20211128 183640	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	232	TRUE	0.123106886641085	0.739860316063417	521	313	378821	60.1785868331604	0.758860719150766	378821	1	153	3925	0.0328471123831522	6893750	5893750	3925	0.0328471123831522	6893750	5893750	80
20211128 183734	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	232	TRUE	0.123106886641085	0.739860316063417	521	313	964333	60.1785868331604	0.758860719150766	964333	2	195	5266	0.0440695270852686	7017500	5867500	3672	0.030729833546735	6910000	5860000	80
20211128 183814	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	232	TRUE	0.123106886641085	0.739860316063417	521	313	187049	60.1785868331604	0.758860719150766	187049	3	82	4686	0.0392156862745098	6642500	6592500	3450	0.0288719841329618	6837500	5937500	80
20211128 183858	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	232	TRUE	0.123106886641085	0.739860316063417	521	313	205151	60.1785868331604	0.758860719150766	205151	4	121	4111	0.0344036889190162	6811250	5711250	4963	0.0415338136961998	6746250	5996250	80
20211128 183950	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	232	TRUE	0.123106886641085	0.739860316063417	521	313	813697	60.1785868331604	0.758860719150766	813697	5	180	4287	0.0358765785443499	6491250	5891250	4583	0.0383537110960475	6821250	6071250	80
20211128 184036	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	232	TRUE	0.123106886641085	0.739860316063417	521	313	344719	60.1785868331604	0.758860719150766	344719	6	129	4374	0.0366046546659637	6732500	5832500	4266	0.0357008360322362	6867500	5917500	80
20211128 184119	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	232	TRUE	0.123106886641085	0.739860316063417	521	313	127217	60.1785868331604	0.758860719150766	127217	7	106	4004	0.0335082389763417	7145000	5945000	4435	0.0371151448201987	7006250	6206250	80
20211128 184220	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	232	TRUE	0.123106886641085	0.739860316063417	521	313	464371	60.1785868331604	0.758860719150766	464371	8	246	4415	0.036947770999138	6631250	5881250	4378	0.0366381294301758	6877500	6127500	80
20211128 184312	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	232	TRUE	0.123106886641085	0.739860316063417	521	313	645137	60.1785868331604	0.758860719150766	645137	9	178	4225	0.0353577196990619	6718750	5468750	4088	0.0342112090247964	6890000	6040000	80
20211128 184350	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	232	TRUE	0.123106886641085	0.739860316063417	521	313	480803	60.1785868331604	0.758860719150766	480803	10	73	5042	0.0421949402893893	6947500	5597500	4085	0.0341861029516373	6943750	5793750	80
20211128 184437	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	230	TRUE	0.130407606169335	0.761312945929263	3326	65	378821	41.5098623279668	0.997742804165611	378821	1	338	4443	0.0371820943486229	6346250	5646250	4443	0.0371820943486229	6346250	5646250	81
20211128 184502	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	230	TRUE	0.130407606169335	0.761312945929263	3326	65	964333	41.5098623279668	0.997742804165611	964333	2	100	4949	0.0414166520214573	6613750	5713750	4333	0.0362615383327894	6333750	5533750	81
20211128 184535	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	230	TRUE	0.130407606169335	0.761312945929263	3326	65	187049	41.5098623279668	0.997742804165611	187049	3	199	4785	0.04004418668876	6618750	5468750	4545	0.0380357008360322	6618750	5668750	81
20211128 184609	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	230	TRUE	0.130407606169335	0.761312945929263	3326	65	205151	41.5098623279668	0.997742804165611	205151	4	216	5484	0.0458939017348297	6495000	5645000	4595	0.0384541353886839	6556250	5856250	81
20211128 184651	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	230	TRUE	0.130407606169335	0.761312945929263	3326	65	813697	41.5098623279668	0.997742804165611	813697	5	317	4027	0.0337007188705615	6616250	5566250	4732	0.0396006460629493	6485000	6035000	81
20211128 184729	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	230	TRUE	0.130407606169335	0.761312945929263	3326	65	344719	41.5098623279668	0.997742804165611	344719	6	256	4420	0.0369896144544032	6425000	5925000	5553	0.0464713414174889	6508750	5758750	81
20211128 184828	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	230	TRUE	0.130407606169335	0.761312945929263	3326	65	127217	41.5098623279668	0.997742804165611	127217	7	324	4036	0.0337760370900387	6455000	5155000	4941	0.0413497024930331	6423750	6023750	81
20211128 184859	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	230	TRUE	0.130407606169335	0.761312945929263	3326	65	464371	41.5098623279668	0.997742804165611	464371	8	166	5356	0.0448227092800415	6705000	5755000	5376	0.0449900831011022	6480000	5730000	81
20211128 184925	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	230	TRUE	0.130407606169335	0.761312945929263	3326	65	645137	41.5098623279668	0.997742804165611	645137	9	127	5002	0.041860192647268	6697500	5597500	5453	0.0456344723121856	6533750	5733750	81
20211128 185003	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	230	TRUE	0.130407606169335	0.761312945929263	3326	65	480803	41.5098623279668	0.997742804165611	480803	10	272	5184	0.0433832944189199	6570000	5620000	5328	0.0445883859305566	6490000	5740000	81
20211128 185043	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	221	TRUE	0.189649143937747	0.745480968631758	1667	66	378821	48.4936859105527	0.514521300580518	378821	1	262	3175	0.0265705940933779	6681250	5081250	3175	0.0265705940933779	6681250	5081250	82
20211128 185107	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	221	TRUE	0.189649143937747	0.745480968631758	1667	66	964333	48.4936859105527	0.514521300580518	964333	2	87	3905	0.0326797385620915	6818750	6118750	3977	0.0332822843179098	6578750	5978750	82
20211128 185138	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	221	TRUE	0.189649143937747	0.745480968631758	1667	66	187049	48.4936859105527	0.514521300580518	187049	3	179	3731	0.0312235863188639	6086250	5586250	3518	0.029441055124568	6652500	5752500	82
20211128 185200	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	221	TRUE	0.189649143937747	0.745480968631758	1667	66	205151	48.4936859105527	0.514521300580518	205151	4	66	4722	0.039516959152419	6247500	5947500	3242	0.027131296393931	6597500	5897500	82
