Feature	Gain	Cover	Frequency	pos
mcuentas_saldo_max6_tend6	0.000489090666855871	0.000579102201000725	0.00155428909777219	308
canarito13	0.000488402074323845	0.00182043330185776	0.00192435793057509	309
ctrx_quarter_avg3	0.000487550774697085	0.00379246531467871	0.00133224779809044	310
mvr_msaldopesos2_max6_tend6_avg3	0.000485858983979186	0.000229429822399721	0.00155428909777219	311
ccomisiones_otras_tend6_avg6_avg3	0.000485600358013817	0.000593259383003764	0.00162830286433277	312
Visa_cconsumos_max6	0.000485388376608089	0.000490055529576422	0.00118422026496928	313
Master_fechaalta_tend6_tend6	0.000483127880178743	0.000479668031177494	0.00125823403152986	314
ctransferencias_recibidas_avg6_tend6_avg3	0.000481510602635051	0.000547261897325966	0.00125823403152986	315
mcomisiones_max6_avg3	0.000479873657464298	0.000665467689135302	0.00125823403152986	316
mcaja_ahorro_max6	0.000478765371359167	0.000901171413653823	0.0011102064984087	317
mcuentas_saldo_max6_avg6_avg3	0.000478501226557285	0.000925105064738206	0.00148027533121161	318
Visa_Fvencimiento_avg3	0.000476673640843783	0.00121201171048706	0.00177633039745393	319
ctrx_quarter_tend6_tend6_avg3	0.000476083779000286	0.00100477928100153	0.00162830286433277	320
Visa_cconsumos_max6_avg6_avg3	0.000476004988594564	0.000226641792453368	0.000888165198726963	321
mcomisiones_mantenimiento_avg6_avg6_avg3	0.000475662943292686	0.00064353407390465	0.00140626156465103	322
ccomisiones_mantenimiento_tend6_tend6_avg3	0.000474868883610116	0.00244964658481641	0.00140626156465103	323
mcuentas_saldo_tend6_avg6	0.00047331454247302	0.000135962370557488	0.0011102064984087	324
mvr_msaldopesos2_tend6_avg6_avg3	0.000471883886686237	0.000222034030386341	0.00133224779809044	325
ctarjeta_visa_debitos_automaticos_tend6_tend6	0.00047180803954157	0.000465540899796631	0.00133224779809044	326
tcallcenter_tend6_avg6	0.000471725562510427	0.00160172821261694	0.00133224779809044	327
ccomisiones_otras_tend6_avg3	0.000471721057917767	0.00101164083973178	0.00140626156465103	328
ccallcenter_transacciones_tend6_avg3	0.000471664783370308	0.00020950292093884	0.000962178965287544	329
cprestamos_personales_avg6_avg3	0.000469848574595286	0.00094356282467047	0.000666123899045222	330
cliente_edad_avg6	0.000468009368595828	0.000355478826597062	0.00118422026496928	331
Master_Fvencimiento_max6	0.000467668589766572	0.00312344163525255	0.00133224779809044	332
ccomisiones_otras_tend6	0.000465685516562778	0.000278115169283285	0.00140626156465103	333
ccuenta_debitos_automaticos_tend6_avg6_avg3	0.000464750434354558	0.00202050700534929	0.00125823403152986	334
Visa_fechaalta_tend6_tend6	0.00046439857877458	0.000336012701342883	0.0011102064984087	335
mcuentas_saldo_tend6_tend6_avg3	0.000464239404658869	0.000705368237469339	0.00162830286433277	336
ccaja_ahorro_avg3	0.000463876994548299	0.000124877029932466	0.000518096365924062	337
cproductos_avg6_tend6	0.000463441404345852	0.000460742817122488	0.00103619273184812	338
mpayroll_tend6_avg6	0.000462928135675776	0.00476633586129295	0.00118422026496928	339
mtransferencias_recibidas_avg6_avg6_avg3	0.000462857614643526	0.000544871203383943	0.0011102064984087	340
canarito19	0.00046209579850128	0.00230296949797407	0.00192435793057509	341
Visa_fechaalta_avg3	0.000461009386136807	0.00062592774826738	0.00118422026496928	342
chomebanking_transacciones_max6_avg3	0.000460286427435029	0.000290579499570395	0.0011102064984087	343
mcaja_ahorro_min6_tend6	0.000460037800919336	0.00108533832114005	0.00125823403152986	344
canarito27	0.000459710728592154	0.000310032268992495	0.00177633039745393	345
mpasivos_margen_min6	0.000459454342489302	0.000216795205253613	0.000814151432166383	346
mrentabilidad_annual_max6_tend6	0.00045889874201628	0.000190881552063616	0.0011102064984087	347
mtransferencias_emitidas_max6_avg3	0.000458037355903155	0.00112853775999744	0.00118422026496928	348
canarito21	0.000456713129111129	0.000322326312420606	0.00170231663089335	349
mautoservicio_tend6	0.000456371316499172	0.000568814871342385	0.00140626156465103	350
mtransferencias_recibidas_tend6_avg6_avg3	0.000456299556526315	0.000173175057685759	0.00125823403152986	351
canarito50	0.000456156695572666	0.000334603661058618	0.00148027533121161	352
canarito45	0.000455438464384044	0.000571372513185387	0.00162830286433277	353
Visa_mpagospesos_tend6_tend6	0.000454364601288949	0.000917061514869026	0.00148027533121161	354
mcomisiones_mantenimiento_tend6_tend6_avg3	0.000453591772341304	0.00099090924938818	0.00133224779809044	355
mtarjeta_visa_consumo_tend6_tend6	0.000452410743103994	0.000467928254780634	0.00148027533121161	356
mcuentas_saldo_avg6_avg6_avg3	0.000451013149712904	0.000195816532016562	0.000962178965287544	357
mpasivos_margen_max6_avg6_avg3	0.00044990571798832	0.000887191196425822	0.00140626156465103	358
canarito67	0.000449622959769055	0.00183758886816238	0.00155428909777219	359
mplazo_fijo_dolares_tend6	0.000449007474946353	0.00373720889841261	0.00133224779809044	360
mrentabilidad_tend6_avg3	0.000448500411192802	0.000368226968315836	0.00133224779809044	361
mrentabilidad_avg6_avg6	0.000448404958590137	0.00022059160052188	0.000962178965287544	362
ccomisiones_otras_tend6_tend6	0.000448303480029033	0.00085295685985102	0.00140626156465103	363
mvr_msaldopesos2_tend6_tend6	0.000447671003069291	0.00044738030712811	0.00125823403152986	364
tcallcenter_tend6_tend6	0.000447627347953437	0.00125382882072434	0.00133224779809044	365
canarito60	0.000446790927159649	0.000229987428388992	0.00170231663089335	366
internet_avg6_avg3	0.000446409485322716	0.000454953063916528	0.0011102064984087	367
mrentabilidad_min6_tend6	0.000442952190917362	0.000395382713889118	0.00133224779809044	368
mvr_msaldopesos2_tend6_tend6_avg3	0.000442887404537086	0.000210154017752659	0.00125823403152986	369
mvr_mpagominimo_tend6	0.000441870597543381	0.000228618455600962	0.0011102064984087	370
canarito18	0.00044179145366213	0.002039552421893	0.00170231663089335	371
ctransferencias_recibidas_tend6_tend6	0.000441605515764911	0.000847878304703232	0.00148027533121161	372
cliente_antiguedad	0.000440676732170875	0.00053155543880184	0.00148027533121161	373
mpayroll_tend6_avg6_avg3	0.00043885809347363	0.00672750290471818	0.00148027533121161	374
internet_avg6_tend6	0.000438641350361761	0.00162530793415125	0.00162830286433277	375
thomebanking_tend6_tend6_avg3	0.000438377718454647	0.000642205168612856	0.00140626156465103	376
Visa_mconsumospesos_avg6_tend6	0.000436481317805602	0.000571222260074505	0.00125823403152986	377
Visa_mconsumospesos_max6_tend6_avg3	0.000435709533298211	0.000353138217025333	0.00155428909777219	378
canarito43	0.000434943125526616	0.000159325059820521	0.00148027533121161	379
mtarjeta_visa_consumo_tend6_tend6_avg3	0.000434817078640049	0.000835403957542064	0.00125823403152986	380
mpasivos_margen_min6_avg6_avg3	0.000434666064657887	0.000468996721346901	0.00140626156465103	381
canarito56	0.000433435711374332	9.95343385638189e-05	0.00125823403152986	382
cliente_edad_avg6_tend6_avg3	0.000431824085886573	0.000229997445263051	0.00133224779809044	383
canarito22	0.000430390478845569	0.00026786790712118	0.00133224779809044	384
mcomisiones_avg6_avg3	0.00042968357130766	0.00018603004606116	0.00103619273184812	385
canarito52	0.000428054399046008	0.000812909397364122	0.00177633039745393	386
mcaja_ahorro_dolares_tend6_avg6_avg3	0.000427471937985366	0.000184126839989996	0.000888165198726963	387
mcuentas_saldo_avg3	0.000426922671651707	0.00276651703983301	0.00133224779809044	388
mpasivos_margen_max6_tend6	0.000426540061036394	0.000534997904520031	0.00125823403152986	389
mvr_mpagominimo_min6_tend6_avg3	0.000425521269961459	0.0019427326561991	0.00133224779809044	390
cliente_edad_min6_avg6_avg3	0.000423790108464259	0.000534186537721272	0.00133224779809044	391
mttarjeta_visa_debitos_automaticos_tend6_avg6_avg3	0.000422160951300808	0.000670252415977367	0.00133224779809044	392
mrentabilidad_annual_min6_avg3	0.000422073554032414	0.0006886367188332	0.0011102064984087	393
mactivos_margen_max6_avg3	0.000420874817269778	0.000208197388353182	0.000814151432166383	394
mvr_mpagominimo_min6_avg6_avg3	0.000420418462600378	0.000229820480488013	0.000962178965287544	395
ccallcenter_transacciones_tend6_avg6	0.000418691276370676	0.000615393335715591	0.000962178965287544	396
canarito61	0.000418523945673934	0.000329468343624497	0.00155428909777219	397
ccajas_transacciones_tend6_avg3	0.000415330989682686	0.000570971838223036	0.00118422026496928	398
mactivos_margen_min6_avg6_avg3	0.000415150964063333	0.000368430644755031	0.0011102064984087	399
mcomisiones_avg6_tend6	0.000415033508941236	0.00097555672041413	0.00148027533121161	400
canarito6	0.000414718941476958	0.00329120424198857	0.00170231663089335	401
mcaja_ahorro_tend6_avg3	0.000414252082012214	0.000524663829449417	0.000888165198726963	402
mttarjeta_visa_debitos_automaticos_tend6_avg3	0.00041390409157168	0.000717428553836079	0.000962178965287544	403
cprestamos_personales_avg6_tend6	0.000413410421254567	0.000482612992150768	0.000518096365924062	404
canarito30	0.000411030294674058	0.000167806013190267	0.00133224779809044	405
mcomisiones_mantenimiento_tend6_avg3	0.000410986177730882	0.00043829500235682	0.0011102064984087	406
mcuenta_debitos_automaticos_tend6_avg3	0.000410189494513864	0.00161934121617025	0.0011102064984087	407
canarito36	0.000410105576936725	0.000886389846501121	0.00148027533121161	408
ccaja_ahorro_tend6	0.000409350493703973	0.00307675632422272	0.000740137665605803	409
mcaja_ahorro_dolares_tend6_tend6_avg3	0.000408521826280437	0.000353228368891862	0.00125823403152986	410
Visa_fultimo_cierre_tend6_tend6_avg3	0.000408180358262713	0.000531194831335724	0.00118422026496928	411
mcomisiones_mantenimiento_avg6_tend6_avg3	0.000407450679973383	0.000247329976342715	0.00103619273184812	412
mcuenta_debitos_automaticos_tend6_avg6_avg3	0.000406436716770234	0.00090738521452827	0.00125823403152986	413
ccuenta_debitos_automaticos_tend6_avg6	0.00040606054864608	0.000554367199991642	0.00103619273184812	414
mpagomiscuentas_avg6_avg3	0.000405793957047515	0.000155779086403723	0.00118422026496928	415
Visa_mconsumospesos_max6_avg3	0.000405715378016606	0.00024761044881636	0.00103619273184812	416
mtransferencias_recibidas_tend6_avg3	0.000405662378890623	0.000288132043342039	0.000962178965287544	417
Visa_fultimo_cierre_tend6	0.00040531740720215	0.00386917453622065	0.00103619273184812	418
mcuenta_debitos_automaticos_tend6_avg6	0.00040525079038704	0.000658522656454566	0.000814151432166383	419
Visa_fechaalta_tend6_avg6_avg3	0.00040491790791688	0.000503344582494369	0.000888165198726963	420
mrentabilidad_min6_tend6_avg3	0.000404423160298722	0.000420474983406297	0.00140626156465103	421
cmobile_app_trx_max6_tend6	0.000404040668692758	0.000881918981712898	0.00118422026496928	422
mactivos_margen_max6_tend6_avg3	0.000403319955182275	0.000531395168816899	0.00133224779809044	423
canarito34	0.00040279549075213	0.000263143281523467	0.00148027533121161	424
mactivos_margen_max6_avg6	0.000402308590645948	0.000115724946000785	0.000962178965287544	425
canarito23	0.000401973449662552	0.000152717261899763	0.00140626156465103	426
mcuentas_saldo_avg6_tend6	0.00040162076723404	0.000405289402333226	0.000962178965287544	427
Visa_mconsumospesos_max6	0.000401613274973851	0.000548216839319567	0.00133224779809044	428
mrentabilidad_min6_avg6	0.000401126032049695	7.80481437077915e-05	0.000666123899045222	429
canarito63	0.000399966959149085	0.000306569769526186	0.00140626156465103	430
mcuenta_corriente_min6_avg6	0.00039918538834309	0.000189068497858982	0.00103619273184812	431
mtransferencias_emitidas_max6_avg6	0.000397854925994071	0.000567115341710416	0.00103619273184812	432
ctransferencias_recibidas_avg6_tend6	0.000397750577886657	0.000509087590288054	0.00118422026496928	433
mpasivos_margen_min6_tend6	0.000397331959838337	0.000263380347542858	0.00133224779809044	434
mttarjeta_visa_debitos_automaticos_tend6_tend6	0.000396680711374166	0.00110464083745127	0.00118422026496928	435
mvr_msaldopesos2_max6_tend6	0.000396284908483741	0.000316523203382568	0.00118422026496928	436
cmobile_app_trx_max6_avg3	0.000395804409126633	0.000153021107079546	0.000962178965287544	437
ctrx_quarter_min6	0.000395696830892345	0.00057102526155135	0.000962178965287544	438
mrentabilidad_annual	0.00039555493178291	0.00079708607530931	0.00103619273184812	439
mv_mpagospesos_avg6	0.000395296677943788	0.00089604945205178	0.000518096365924062	440
mvr_msaldopesos2_max6_avg6_avg3	0.000394572140147817	0.000907091386222546	0.00118422026496928	441
ccomisiones_mantenimiento_tend6_avg6	0.000393735206903325	0.000801780650284846	0.000962178965287544	442
Visa_cconsumos_max6_tend6_avg3	0.000393609287907401	0.000665781551189143	0.00118422026496928	443
mactivos_margen_tend6	0.000393295598803167	0.000315935546771121	0.00125823403152986	444
cmobile_app_trx_max6_avg6	0.000392439935796333	0.000458802882513109	0.0011102064984087	445
mcuentas_saldo_min6_avg3	0.00039190118491557	0.000380841551713827	0.000814151432166383	446
canarito69	0.000391604117598388	0.00253459635475068	0.00177633039745393	447
Visa_mconsumospesos_avg6_avg6_avg3	0.000391559039255063	0.000321795418095492	0.00103619273184812	448
canarito26	0.000389302614899327	0.00079250168594842	0.00133224779809044	449
Visa_Fvencimiento	0.000389270174194262	0.000922163442722952	0.00140626156465103	450
mv_fechaalta_avg6_avg3	0.000388032699000506	0.00021914917065742	0.0011102064984087	451
mcuenta_corriente_avg6_avg3	0.000386915615084867	0.000251006169122277	0.000814151432166383	452
mv_Fvencimiento_tend6	0.000385124986214773	0.000304709969909277	0.000740137665605803	453
ccomisiones_otras_tend6_avg6	0.000384945763464459	0.00018819702981587	0.00103619273184812	454
Visa_mconsumospesos_avg3	0.000384453467971762	0.000402962148593575	0.00125823403152986	455
canarito12	0.000382534491071649	0.000432976042231622	0.00148027533121161	456
canarito11	0.0003818361086885	0.000223236055273392	0.00140626156465103	457
mprestamos_personales_min6_avg3	0.000381722660806561	0.00398673257017419	0.00103619273184812	458
mv_fechaalta_tend6_tend6_avg3	0.000380676161868494	0.000666669714022353	0.00103619273184812	459
canarito64	0.000379072440732996	0.000371445723846716	0.00133224779809044	460
canarito70	0.000378856545340704	0.000264949657812063	0.00162830286433277	461
canarito68	0.000378092033725523	0.000212491288366368	0.00133224779809044	462
canarito57	0.000377971733036612	0.000433046160350033	0.00155428909777219	463
mcomisiones_mantenimiento_avg6	0.000377795607193752	0.000338456818613219	0.000814151432166383	464
Visa_mpagado_max6_avg6_avg3	0.000377466185764127	0.000426044365382964	0.00103619273184812	465
canarito72	0.000377399711937862	0.000150029400693998	0.00133224779809044	466
Master_Fvencimiento_max6_avg6_avg3	0.00037696683230655	0.000314883774994951	0.00103619273184812	467
chomebanking_transacciones_tend6_avg3	0.000376813172586704	0.000135725304538097	0.00103619273184812	468
mv_Fvencimiento_avg3	0.00037655891000141	0.000564808121718883	0.00118422026496928	469
canarito10	0.000374429274120346	0.000379155377913937	0.00155428909777219	470
cproductos_avg6_tend6_avg3	0.000373004267725107	0.000619082884327232	0.00103619273184812	471
canarito20	0.000372879769736331	0.000174323659244496	0.00148027533121161	472
ctransferencias_recibidas_tend6_avg6_avg3	0.000372048014286636	0.000126873726828178	0.00118422026496928	473
mvr_msaldopesos2_max6_avg3	0.000370375924944719	0.000231917346124312	0.00103619273184812	474
chomebanking_transacciones_max6_tend6	0.000369915769969326	0.000174817825031394	0.00125823403152986	475
mcaja_ahorro_avg6	0.000369012181720158	0.000219543167703731	0.000814151432166383	476
mv_mpagominimo_avg6_tend6_avg3	0.000368419597759844	0.000289227221572463	0.000740137665605803	477
mcuentas_saldo_max6_avg3	0.000368028398044449	0.000210274220241364	0.000888165198726963	478
Visa_mpagado_max6	0.000367424332346377	0.000465136885876261	0.0011102064984087	479
Visa_mfinanciacion_limite_avg6	0.00036688862597343	0.000225276158623358	0.00103619273184812	480
mv_Fvencimiento_avg6_avg3	0.000363432225026321	0.000414187725455419	0.00118422026496928	481
canarito14	0.000363083752331486	0.000498486398575873	0.00118422026496928	482
ctrx_quarter_min6_avg6_avg3	0.00036297847435252	9.27796264901991e-05	0.000814151432166383	483
mcomisiones_mantenimiento_max6	0.000362623571600339	0.000241750577491989	0.000592110132484642	484
canarito59	0.00036211036731965	0.000898804092417937	0.00140626156465103	485
mv_cconsumos_tend6_avg6	0.000361743147543947	0.000325895658543542	0.00118422026496928	486
mv_status01_avg3	0.000360779616772618	7.30864520906887e-05	0.000222041299681741	487
mrentabilidad_tend6_avg6	0.000360714573722925	0.00028346418003066	0.000814151432166383	488
Visa_fechaalta_tend6_tend6_avg3	0.000360583846394063	0.000656813109948539	0.0011102064984087	489
mv_status07_tend6_avg3	0.000359964769531729	0.000959389485683301	0.000444082599363482	490
ctransferencias_emitidas_max6_tend6	0.000359638175906329	0.000309775169224987	0.00103619273184812	491
Visa_mconsumospesos_tend6_avg3	0.000359066466541023	0.000173218464140013	0.00118422026496928	492
Master_fechaalta_min6_avg6	0.000359066058001467	0.000193672920967989	0.00103619273184812	493
mrentabilidad_tend6_tend6	0.000358959976265333	0.000344173114742748	0.00118422026496928	494
canarito8	0.000358707291886102	0.000289270628026717	0.00140626156465103	495
chomebanking_transacciones_tend6_tend6	0.000358523221725154	0.000266408782466621	0.00133224779809044	496
canarito41	0.000358428003588668	0.00155095601697114	0.00140626156465103	497
Visa_Fvencimiento_tend6_tend6	0.000357167523177312	0.000422568510084576	0.00125823403152986	498
mcaja_ahorro_dolares_tend6	0.000357051299002657	0.000319835449737995	0.000962178965287544	499
mtransferencias_emitidas_max6_tend6	0.00035676861183375	0.000531044578224843	0.0011102064984087	500
mcuenta_corriente_tend6_avg6	0.000356068805779064	0.000125882056296361	0.000888165198726963	501
tcallcenter_tend6_avg6_avg3	0.000355468095434121	0.000398818501691271	0.00103619273184812	502
mcaja_ahorro_tend6_avg6_avg3	0.000355159662280076	0.000108819980816284	0.000888165198726963	503
ctrx_quarter_tend6_avg3	0.000354733009324462	0.000256031300941752	0.00103619273184812	504
mvr_msaldopesos2_tend6_avg3	0.000354226719575743	0.000753198811099889	0.00118422026496928	505
cliente_antiguedad_avg6_avg3	0.000353913363520059	0.0018982343626721	0.0011102064984087	506
mautoservicio_avg6_avg3	0.00035326094361312	0.000316610016291077	0.0011102064984087	507
canarito35	0.000352593191927182	0.000151728930325966	0.00125823403152986	508
Visa_fultimo_cierre_tend6_tend6	0.000352476584968726	0.000335445078479554	0.00118422026496928	509
mactivos_margen_min6_avg6	0.000352210723412584	0.000595536552373121	0.00118422026496928	510
mrentabilidad_annual_avg6_tend6	0.000351963390901525	0.000223162598196961	0.00103619273184812	511
mrentabilidad_annual_avg6_avg3	0.000351417630903004	0.000318680170263219	0.000666123899045222	512
ctrx_quarter_min6_avg6	0.000349657042124024	0.000391816706724202	0.000814151432166383	513
Master_fechaalta_tend6_avg3	0.000348766337969043	0.00011713398628505	0.000592110132484642	514
Master_Fvencimiento_max6_avg3	0.000348128938995791	0.000152767346270057	0.000740137665605803	515
mcuentas_saldo_tend6_avg6_avg3	0.000348099756837742	0.000202060383513186	0.000888165198726963	516
Visa_mpagospesos_max6	0.00034774609124991	0.000473444213428988	0.000814151432166383	517
mv_mpagominimo_avg6_avg6	0.000346281367704877	0.00126043327968707	0.000666123899045222	518
mvr_mpagominimo_avg3	0.00034607914506574	0.000256348501953613	0.000666123899045222	519
ctarjeta_visa_debitos_automaticos_tend6_tend6_avg3	0.000343294678894362	0.00155373403004343	0.000962178965287544	520
canarito58	0.000340159858969937	0.00050381537557513	0.00125823403152986	521
mcaja_ahorro_dolares_tend6_avg6	0.000339448870477125	0.000851814936208322	0.000888165198726963	522
mactivos_margen_avg6_avg6	0.00033923207052497	0.00513101685619199	0.00103619273184812	523
ccajas_transacciones_tend6_tend6	0.000338599177476572	0.000185095137815676	0.00103619273184812	524
mrentabilidad_min6_avg3	0.000338167411559613	0.00018160258772719	0.000962178965287544	525
ctransferencias_recibidas_tend6_tend6_avg3	0.000336671391220269	0.000248041174400886	0.00103619273184812	526
mcaja_ahorro_dolares_avg3	0.000336086759571208	0.000367585888376076	0.000888165198726963	527
mactivos_margen_tend6_avg3	0.00033583527150237	0.000110135530276	0.000962178965287544	528
mvr_msaldopesos2_tend6_avg6	0.000335178237762847	0.000857421046723205	0.00103619273184812	529
mactivos_margen_avg6_avg3	0.000334273261367321	0.000978141073921288	0.000962178965287544	530
canarito62	0.000333102754687944	0.00157612174356475	0.00140626156465103	531
mcuenta_corriente_tend6_avg6_avg3	0.000332416022787153	0.000364250269314511	0.000814151432166383	532
mv_mpagospesos_tend6	0.000332396926671404	0.00161280019740988	0.000962178965287544	533
canarito2	0.000332174777515465	0.000328022574802017	0.00125823403152986	534
canarito16	0.00033179103631134	0.000188530925617829	0.00125823403152986	535
mv_Fvencimiento_avg6	0.000331652985466888	0.000541882835956415	0.000962178965287544	536
ccomisiones_otras_avg6_tend6	0.000331122607870747	0.000826769412103418	0.00125823403152986	537
mrentabilidad_annual_avg6_tend6_avg3	0.000330087782506403	0.0002070921932487	0.000740137665605803	538
Visa_mfinanciacion_limite_avg3	0.000329218141229877	0.000504893859015456	0.0011102064984087	539
ctrx_quarter_max6_avg6	0.000327843800844508	0.000325034207374489	0.000814151432166383	540
ctransferencias_recibidas_avg6	0.000327597542970105	0.000279888155991685	0.000962178965287544	541
Master_fechaalta_min6_tend6_avg3	0.000326031568225113	0.00151038767703318	0.000888165198726963	542
mcuenta_corriente_avg6_avg6	0.000325594545469835	6.58709638103663e-05	0.000518096365924062	543
Visa_Fvencimiento_avg6_avg3	0.000325011312624685	0.000324069248506829	0.0011102064984087	544
Visa_mconsumospesos_avg6_tend6_avg3	0.000324788468507438	0.000793727083541608	0.00118422026496928	545
mcuenta_corriente_avg6	0.000324728777325917	0.000486275829098252	0.000740137665605803	546
mcuentas_saldo_avg6	0.000324712578732557	0.0005990791868319	0.000740137665605803	547
mtarjeta_visa_consumo_tend6_avg6_avg3	0.000324681289043282	0.000433343327613776	0.000814151432166383	548
mcomisiones_mantenimiento_max6_tend6	0.00032350329987314	0.000926944830606997	0.0011102064984087	549
mcuentas_saldo_tend6_avg3	0.000323349723637464	0.000236525108191339	0.000814151432166383	550
mcomisiones_mantenimiento_max6_avg6	0.000322862141447851	0.00214232888869383	0.00103619273184812	551
cproductos_tend6_avg6_avg3	0.000322719415489881	0.00030926764760601	0.000888165198726963	552
matm_max6_avg3	0.0003226025003505	0.000198290699909074	0.000962178965287544	553
mrentabilidad_max6_tend6_avg3	0.000322592976938219	0.000419399838923991	0.000962178965287544	554
thomebanking_tend6_avg6	0.000321769774175297	0.00111006330527508	0.00103619273184812	555
mcuenta_corriente_avg6_tend6	0.000321646135895846	0.000187903201510147	0.0011102064984087	556
Master_Fvencimiento_max6_tend6_avg3	0.000320391653022785	0.000153435137873974	0.000814151432166383	557
matm_max6_avg6_avg3	0.00031959610128271	0.000221877099359421	0.00103619273184812	558
Visa_mpagado_max6_tend6	0.0003186283847572	0.000422475019260028	0.000740137665605803	559
Visa_Fvencimiento_tend6_avg6_avg3	0.000318239900053588	0.000846836549801122	0.00103619273184812	560
ctransferencias_recibidas_tend6_avg3	0.000317166537863513	0.000112820052523746	0.000962178965287544	561
canarito51	0.000317075950434071	0.000225039092603967	0.00133224779809044	562
mtransferencias_recibidas_avg3	0.000317028250776623	0.000397025481234754	0.000814151432166383	563
mtransferencias_recibidas_avg6	0.000316230065732676	0.000226745300151975	0.000888165198726963	564
mcomisiones_avg6	0.000315413888073844	0.00062971412666159	0.000888165198726963	565
canarito40	0.000315244616814215	0.00475726057339572	0.00133224779809044	566
Master_fechaalta_avg3	0.000312692973782783	0.000246932640338384	0.000888165198726963	567
Visa_delinquency_tend6_avg3	0.0003125289074059	0.00227097560223041	0.000888165198726963	568
mv_mpagominimo_avg6	0.000310704710350381	0.000486659809270504	0.000814151432166383	569
canarito33	0.000309594391316898	0.000256381891533809	0.0011102064984087	570
cliente_edad_avg6_avg3	0.000309193705490659	0.000431981032741786	0.000814151432166383	571
tcallcenter_tend6_avg3	0.000309046725392539	0.000318666814431141	0.000888165198726963	572
Visa_Fvencimiento_avg6	0.00030892560229574	0.000239710474142022	0.000888165198726963	573
mcomisiones_mantenimiento_max6_avg6_avg3	0.000308122871805178	0.000180671018439726	0.000666123899045222	574
mcomisiones_mantenimiento_avg3	0.000307091201076703	0.0012522194429589	0.000666123899045222	575
mv_mpagospesos_avg3	0.000306750173571195	0.000116840157979326	0.000592110132484642	576
mactivos_margen_avg6_tend6	0.000306639236431261	0.000170333604411092	0.000962178965287544	577
chomebanking_transacciones_tend6_avg6_avg3	0.000304867994539316	0.000272178501924464	0.000888165198726963	578
mtarjeta_visa_consumo_tend6	0.00030243752878058	0.000170520586060189	0.0011102064984087	579
Master_Fvencimiento_max6_tend6	0.000301420649848388	0.000150637091053562	0.000814151432166383	580
mrentabilidad_annual_max6	0.000301063279872546	0.000326369790582323	0.000888165198726963	581
Visa_Fvencimiento_tend6	0.000300855198243311	7.74504702222859e-05	0.000518096365924062	582
mcaja_ahorro_dolares_avg6_avg3	0.000300298809999451	0.000130506513153486	0.000814151432166383	583
mpasivos_margen_min6_avg6	0.00029908568376318	0.000586097318051755	0.000888165198726963	584
cliente_edad_avg6_avg6	0.00029870281825471	0.000139291311703013	0.000740137665605803	585
Visa_mfinanciacion_limite_avg6_avg3	0.000298509936073184	0.00145744515867465	0.0011102064984087	586
canarito25	0.000298211350498677	0.00145723480431941	0.0011102064984087	587
mpasivos_margen_avg6	0.000298080945560812	0.000281253789821695	0.000666123899045222	588
Visa_mpagominimo_max6	0.000297430995541922	0.000496346126485319	0.000740137665605803	589
mrentabilidad_annual_min6	0.000295188092069202	0.000233643587420437	0.000666123899045222	590
ctrx_quarter_min6_avg3	0.000295066667008384	0.000210150678794639	0.000666123899045222	591
cpayroll_trx_avg6_tend6_avg3	0.000292983146361799	0.00146238681654363	0.000962178965287544	592
ccomisiones_mantenimiento_tend6_tend6	0.000292866324476012	0.00036127859667708	0.000740137665605803	593
Visa_mconsumospesos_avg6_avg6	0.000292225536400711	0.000798258049574184	0.000740137665605803	594
Visa_mconsumospesos_avg6	0.000291957590404708	0.000318820406500042	0.000740137665605803	595
ctransferencias_recibidas_avg6_avg3	0.000291892392820488	0.000418952418549366	0.000888165198726963	596
mrentabilidad_annual_tend6_avg6_avg3	0.000290797172876084	0.000382998518594479	0.000888165198726963	597
Visa_cconsumos_max6_tend6	0.000289687487967041	0.00014904440807822	0.000962178965287544	598
mv_mpagospesos_avg6_avg3	0.000289274762657739	0.000201105441519584	0.000666123899045222	599
canarito54	0.00028786518662387	0.000168974648497121	0.00118422026496928	600
mcuenta_corriente_min6_avg6_avg3	0.000286251406534022	0.000194347390487945	0.000666123899045222	601
cproductos_avg6	0.000285318319952716	0.000584578092152844	0.000814151432166383	602
mvr_Master_mlimitecompra_max6	0.000285068285751816	0.000247710617556947	0.000888165198726963	603
mpasivos_margen_avg6_avg6_avg3	0.00028291139406552	0.000191352345144378	0.000814151432166383	604
mcuentas_saldo_avg6_avg6	0.000282737475224387	0.000458135090909192	0.000888165198726963	605
mrentabilidad_annual_tend6_avg3	0.000281943480375269	5.49859606665203e-05	0.000888165198726963	606
Master_mfinanciacion_limite_avg3	0.000281935278499635	0.000367352161314705	0.000814151432166383	607
mcomisiones_mantenimiento_avg6_avg3	0.000281827979138	0.000623693985352278	0.000888165198726963	608
mtarjeta_master_consumo_tend6_avg3	0.000281657160756839	0.00079386731977843	0.000740137665605803	609
mplazo_fijo_dolares_avg3	0.000281075737031415	0.00323427166879663	0.000740137665605803	610
Visa_fechaalta_avg6	0.000279936761612528	0.0015570195647347	0.000592110132484642	611
mcuentas_saldo_max6	0.000277362086719612	0.00041240806083098	0.000962178965287544	612
mtransferencias_recibidas_tend6_tend6	0.000275743445009058	0.000359098257090292	0.000814151432166383	613
mactivos_margen_tend6_avg6_avg3	0.000275195419392265	0.000768771711303232	0.000888165198726963	614
mcomisiones_max6_avg6	0.000275177345957598	0.000622668925240266	0.000962178965287544	615
