Feature	Gain	Cover	Frequency	pos
mcuenta_corriente_min6_lag2_delta6_avg6_avg3	0.000142670457910165	0.00070673856674066	0.000434593654932638	651
ctransferencias_emitidas_max6	0.000142654129334985	0.00127335172718664	0.000434593654932638	652
mv_cconsumos_max6_lag2_lag4	0.000142413502185822	3.10080551134585e-05	0.000289729103288425	653
ctransferencias_emitidas_max6_lag4_delta6	0.000142308469415197	0.000794740485019085	0.000434593654932638	654
mcaja_ahorro_min6_delta2_avg6_avg3	0.000142062655701649	8.67764690474593e-06	0.000289729103288425	655
Visa_fechaalta_tend6	0.000141982428575776	0.000345618578832597	0.000434593654932638	656
mvr_msaldopesos2_avg6_delta2_avg6	0.000141856583698773	0.000341481378437455	0.000579458206576851	657
mcomisiones_otras_min6_delta4_avg6_avg3	0.000141713300499991	0.000225393630134798	0.000579458206576851	658
cmobile_app_trx_tend6_delta2_delta6_tend6	0.0001416475058901	3.493577700758e-05	0.000434593654932638	659
mv_cadelantosefectivo_tend6_lag6	0.0001414577876399	0.00212476138369411	0.000579458206576851	660
mcuenta_corriente_min6_lag2_lag6_avg6_avg3	0.000141161841656334	0.00146880040560065	0.000579458206576851	661
mcuenta_debitos_automaticos_avg6_delta2	0.000141135002444516	0.00152174609673341	0.000579458206576851	662
Visa_mconsumospesos_avg6	0.000141102277508588	8.91488130715088e-05	0.000434593654932638	663
Visa_fultimo_cierre_avg6_delta2_lag4	0.000140899842685666	4.4723659967731e-05	0.000289729103288425	664
mautoservicio_tend6_lag6_avg6_avg3	0.000140859698135041	7.35269538579559e-05	0.000434593654932638	665
mrentabilidad_tend6_delta2_lag4_lag6_avg6_avg3	0.000140856915053255	2.1204461265731e-05	0.000579458206576851	666
mcuentas_saldo_avg6_delta4	0.000140618462852488	3.74180972446649e-05	0.000289729103288425	667
mvr_mpagominimo_delta2_avg3	0.000140458089943425	7.42234698738468e-05	0.000434593654932638	668
mrentabilidad_annual_lag2_delta4_avg3	0.000140221161949592	0.00095863646421699	0.000434593654932638	669
mv_mconsumospesos_min6_delta2_avg3	0.000140194059342421	0.000778940569079665	0.000434593654932638	670
mcuentas_saldo_delta2_delta4_avg3	0.000140193313701163	0.000104535008971414	0.000434593654932638	671
ccomisiones_mantenimiento_avg6_avg3	0.00014018871009267	2.90232463162957e-05	0.000289729103288425	672
mcomisiones_mantenimiento_delta2_delta6_tend6_avg3	0.000140056745147162	0.000288991303044414	0.000434593654932638	673
mv_mconsumospesos_max6_lag6	0.000139957170083199	1.44644904954184e-05	0.000289729103288425	674
mv_cconsumos_delta2_avg3	0.000139560000877979	7.1699253936558e-05	0.000289729103288425	675
Master_Finiciomora_max6	0.000139188656037775	0.000395930077815031	0.000289729103288425	676
ctrx_quarter_max6_tend6	0.000139179890395353	8.90493107835243e-05	0.000434593654932638	677
ctarjeta_debito_transacciones_min6_avg6_avg3	0.000139023146919321	0.00230800270246119	0.000579458206576851	678
Visa_fultimo_cierre_avg6_tend6_avg3	0.000138927832662545	0.000175883386418764	0.000434593654932638	679
mcaja_ahorro_dolares_min6_delta2_avg6	0.000138739683164082	0.000428043132021369	0.000434593654932638	680
mvr_mpagominimo_tend6	0.000138279337808661	0.000249227046588328	0.000434593654932638	681
Master_fultimo_cierre_avg6	0.000138170108142957	0.000218475602638618	0.000434593654932638	682
mv_Fvencimiento_lag4_avg3	0.000138029178071781	0.000192521216362263	0.000434593654932638	683
mv_Fvencimiento_lag4_lag6_tend6_avg3	0.000138024028305277	1.4344040357332e-05	0.000289729103288425	684
canarito188	0.000137084806956631	0.000173029241842369	0.000434593654932638	685
canarito316	0.000136782967502032	0.00245022289376607	0.000724322758221063	686
Visa_mconsumospesos_max6_lag2_lag4_lag6_tend6_avg3	0.000136744114750677	0.000499637646707417	0.000434593654932638	687
mcaja_ahorro_dolares_min6_delta2_avg6_avg3	0.000136713649979289	4.88608603628724e-05	0.000289729103288425	688
mcomisiones_mantenimiento_tend6_delta4_delta6_avg6_avg3	0.000136063338472159	0.000260643624893908	0.000434593654932638	689
mv_status02_max6	0.00013603670842724	0.000250222069468172	0.000289729103288425	690
mactivos_margen_tend6	0.000136025033815547	0.000491536065680476	0.000289729103288425	691
ccomisiones_mantenimiento_tend6_delta2_delta4_delta6	0.000135891453636769	2.43466387810283e-05	0.000434593654932638	692
mforex_sell_avg6_tend6_avg3	0.000135860516303129	9.54122202520013e-05	0.000289729103288425	693
mcuenta_corriente_min6_lag4_lag6_tend6	0.000135805764930774	0.00017303971576742	0.000579458206576851	694
mvr_mconsumospesos_min6_delta2_delta4_delta6_tend6	0.000135765070348676	0.000106886405145362	0.000434593654932638	695
Visa_fultimo_cierre_tend6_lag2_avg6	0.000135730689508137	5.22596490419189e-05	0.000289729103288425	696
cpayroll_trx_avg6	0.00013565780646447	0.00047868455964291	0.000434593654932638	697
mpasivos_margen_max6_avg6	0.000135589726512542	7.96542000127855e-05	0.000289729103288425	698
ctransferencias_recibidas_avg6_lag2_lag6_tend6_avg3	0.000135502635613636	5.29090323950804e-05	0.000434593654932638	699
Visa_mpagospesos_min6_lag4	0.000135414634451377	7.66010508604217e-05	0.000144864551644213	700
canarito297	0.000135135170044703	0.00180636453606904	0.000579458206576851	701
mrentabilidad_min6	0.000135021425860112	5.11441760239884e-05	0.000434593654932638	702
cliente_edad_avg6_lag2_lag4_avg3	0.000135007665389628	9.27832650642026e-05	0.000289729103288425	703
mpayroll_min6_delta2_delta4_delta6	0.000134885622314674	0.000656102376081644	0.000579458206576851	704
mcaja_ahorro_avg3	0.000134486045753394	3.93295885664707e-05	0.000434593654932638	705
mcuenta_corriente_avg6_delta2_lag4_lag6_avg3	0.000134390735370079	2.28541044612621e-05	0.000289729103288425	706
ctrx_quarter_tend6_lag2_delta4_delta6_avg6	0.000134150669872772	0.000276003635981186	0.000434593654932638	707
mtransferencias_recibidas_min6_avg3	0.000134116254171083	6.9363568650187e-05	0.000434593654932638	708
mcaja_ahorro_min6_delta6	0.000134021222676965	2.48808089586288e-05	0.000289729103288425	709
mpayroll_min6_lag2_avg6	0.000134011992219213	0.000408572105351577	0.000289729103288425	710
canarito142	0.000133920468144103	0.000265189308366038	0.000579458206576851	711
mcomisiones_min6_lag2_delta4_lag6_avg6_avg3	0.000133859569589015	0.000952085024097595	0.000579458206576851	712
cmobile_app_trx_max6_delta4_lag6_tend6_avg3	0.000133765541321317	0.000718354149622209	0.000434593654932638	713
cliente_antiguedad	0.000133553746279697	0.000243722998974032	0.000434593654932638	714
mcomisiones_min6_lag2_lag4_tend6_avg3	0.000133238074695585	0.000381622696195378	0.000434593654932638	715
mcuenta_corriente_min6_tend6_avg3	0.000133166826252493	0.000303078732237997	0.000434593654932638	716
mcaja_ahorro_min6_delta6_avg3	0.000133024162807484	0.00013625529098834	0.000434593654932638	717
ccomisiones_otras_avg6_lag2_tend6	0.000132971359786052	6.19689775641875e-05	0.000434593654932638	718
mv_mfinanciacion_limite_min6_lag2_delta4_delta6_avg6	0.000132653290529532	2.08431108514718e-05	0.000289729103288425	719
ctarjeta_visa_transacciones_delta2_avg6	0.000132278120646512	0.000621894536865108	0.000434593654932638	720
mcuentas_saldo_max6_avg3	0.000132218579739533	4.4110935352248e-05	0.000434593654932638	721
mcomisiones_delta4_delta6_tend6	0.000132031875042053	3.88163662389721e-05	0.000434593654932638	722
mv_msaldopesos_max6_delta4_delta6	0.00013200246772554	6.08744523963589e-05	0.000434593654932638	723
canarito19	0.000132000209497731	0.000117664074022831	0.000434593654932638	724
ccaja_seguridad_avg6_avg6_avg3	0.000131759506816076	0.00350993797168765	0.000579458206576851	725
Visa_fultimo_cierre_avg6_lag4_delta6_avg6_avg3	0.000131234739992716	4.04764833595542e-05	0.000434593654932638	726
Visa_mconsumospesos_min6_delta2_delta4_lag6_avg3	0.000131036484634298	1.91306241056348e-05	0.000434593654932638	727
mdescubierto_preacordado_tend6_tend6	0.000130997494375074	0.000117360330196353	0.000144864551644213	728
Visa_mfinanciacion_limite	0.000130130476277676	8.46083665619042e-05	0.000289729103288425	729
cpagomiscuentas_avg6_lag2_delta6_avg3	0.000129332793133595	0.000400978509689609	0.000434593654932638	730
mcaja_ahorro_max6_lag2	0.000129311186967695	0.000313406022338274	0.000434593654932638	731
Visa_msaldopesos_min6_delta4_avg6	0.000129296510423666	4.70802931042039e-06	0.000144864551644213	732
Visa_Fvencimiento_max6_delta2_tend6	0.000129254014682166	8.2586899027063e-06	0.000289729103288425	733
internet_avg6	0.000129222507949748	5.86435063604978e-05	0.000434593654932638	734
chomebanking_transacciones_tend6_delta6_avg6	0.000129195761700996	7.6826240249018e-06	0.000144864551644213	735
chomebanking_transacciones_tend6_lag2_lag6_avg6_avg3	0.000128960828539618	4.89184669506528e-05	0.000434593654932638	736
mactivos_margen_max6_avg3	0.000128941298548857	0.000730996177158754	0.000434593654932638	737
mcuenta_corriente_avg3	0.000128882249571435	2.39800514042436e-05	0.000434593654932638	738
Master_fultimo_cierre_avg6_avg3	0.000128684393179508	4.7556856694024e-05	0.000434593654932638	739
mttarjeta_visa_debitos_automaticos_max6_lag2_delta4_lag6_avg6_avg3	0.000128659453900349	7.98532045887543e-05	0.000434593654932638	740
ccaja_ahorro_avg6_delta6_avg6	0.000128658752803894	7.97955980009739e-05	0.000144864551644213	741
mactivos_margen_min6_tend6	0.000128618089209484	4.49750341689548e-05	0.000144864551644213	742
mcomisiones_mantenimiento_delta4_avg3	0.000128556489557942	0.000437485375454837	0.000434593654932638	743
cliente_edad_lag2	0.000128440492955733	0.00120252180902931	0.000434593654932638	744
mvr_mpagominimo_avg6_tend6	0.000128313821094789	0.000259690497714268	0.000434593654932638	745
mrentabilidad_annual_tend6_lag2_lag4_lag6_avg6	0.000128309831429878	2.84209956258637e-05	0.000289729103288425	746
Visa_mpagominimo_avg6_delta6_avg3	0.000128250710793425	0.000405681302037504	0.000434593654932638	747
cliente_edad_avg3	0.000128119299752852	0.000147959902232822	0.000434593654932638	748
ctrx_quarter_tend6_delta2_lag4_avg6	0.000128110115776633	0.000133217852723553	0.000434593654932638	749
mautoservicio_max6_lag2_tend6_avg3	0.000128082823369869	0.00010676071804475	0.000289729103288425	750
Master_Fvencimiento_avg6_tend6	0.000127971713138811	1.85859800029833e-05	0.000289729103288425	751
Visa_fechaalta_tend6_delta4_avg3	0.000127738321614944	4.02931896711619e-05	0.000289729103288425	752
mv_fultimo_cierre_avg6_lag4_avg6	0.000127695405602916	0.000465487414078662	0.000434593654932638	753
ctrx_quarter_tend6	0.000127375099422623	0.000338899555912386	0.000434593654932638	754
mpayroll_avg6_lag2_lag4_avg6	0.000127309734766911	1.14008674180036e-05	0.000144864551644213	755
ctransferencias_recibidas_avg6_lag2_delta6_avg6_avg3	0.000127285320341728	3.80936654104538e-05	0.000289729103288425	756
catm_trx_other_avg6_lag2_delta6_avg6	0.000127017536356938	0.000293557934366646	0.000434593654932638	757
mv_status02_max6_avg6	0.000126987780428928	0.000654641263537031	0.000289729103288425	758
ctransferencias_emitidas_tend6_tend6_avg3	0.000126882739911382	8.63627490079452e-05	0.000434593654932638	759
ccomisiones_otras_tend6_lag2_lag4_delta6_tend6	0.000126793193238152	3.92981667913177e-05	0.000289729103288425	760
tcallcenter_tend6_delta2_delta4	0.000126767975069796	0.000443717360860177	0.000579458206576851	761
cmobile_app_trx_avg6_delta2_lag4_avg6	0.000126733774345197	0.000729917362878502	0.000434593654932638	762
mtransferencias_recibidas_avg6_delta2_tend6_avg3	0.000126733549684454	2.50379178343937e-05	0.000289729103288425	763
mcuenta_corriente_min6_delta4_avg6_avg3	0.000126703299890156	0.00010348237950379	0.000434593654932638	764
mcomisiones_delta2_avg6	0.000126639240590828	2.35925161773569e-05	0.000434593654932638	765
mvr_msaldodolares2_max6_lag4	0.000126522039342223	0.000447089964726596	0.000434593654932638	766
mv_fultimo_cierre_avg6_lag4_avg3	0.000126449919370389	8.62004031696548e-05	0.000289729103288425	767
Visa_mpagospesos_max6_delta6_avg6_avg3	0.000126433468781186	0.000214663093920058	0.000434593654932638	768
Visa_cconsumos_max6_lag4_delta6	0.000126383809073419	0.0002489337766869	0.000434593654932638	769
mautoservicio_avg6_delta2	0.000126049186580977	2.25660715223598e-05	0.000289729103288425	770
mttarjeta_visa_debitos_automaticos_max6_delta2_delta4	0.000125902347544925	2.98559233578495e-05	0.000434593654932638	771
ctransferencias_emitidas_delta2_avg3	0.000125874303686711	0.0004447490424777	0.000434593654932638	772
cmobile_app_trx_tend6_delta2_delta4_delta6	0.000125858039023639	2.58915427260494e-05	0.000289729103288425	773
Visa_mfinanciacion_limite_min6_lag6_avg6	0.000125809984865491	4.04031658841973e-05	0.000434593654932638	774
ccomisiones_mantenimiento_avg6	0.000125735606665847	0.000287844408251331	0.000434593654932638	775
ctarjeta_debito_transacciones_min6_avg6	0.000125688582848346	0.00278095278813869	0.000579458206576851	776
mrentabilidad_min6_delta4_lag6_tend6	0.000125665516387619	1.09976213035404e-05	0.000434593654932638	777
ctrx_quarter_min6_lag4_tend6_avg3	0.000125507401706365	8.88084105073515e-05	0.000289729103288425	778
mv_mfinanciacion_limite_min6_lag2_delta6_avg3	0.000125475035065587	0.000264293787774178	0.000289729103288425	779
ccomisiones_otras_tend6_lag4_delta6_avg6	0.000125373290863419	7.46267159883099e-06	0.000289729103288425	780
mvr_mpagospesos_max6_delta2_delta4_avg6	0.000125265720975788	9.84129997791102e-05	0.000289729103288425	781
mcomisiones_otras_avg6_lag4_avg6	0.00012522595989781	3.32180532992175e-05	0.000144864551644213	782
mcuentas_saldo_lag4_avg6_avg3	0.000125161656570433	3.20030779933026e-05	0.000289729103288425	783
canarito353	0.000124947636225423	2.47079891952875e-05	0.000579458206576851	784
mv_mconsumosdolares	0.000124912312197111	0.00237672736168327	0.000434593654932638	785
mactivos_margen_min6_avg3	0.000124894035271009	6.70854899515965e-05	0.000434593654932638	786
ccomisiones_otras_tend6_lag2_avg6	0.000124810151597877	2.29326588991445e-05	0.000434593654932638	787
mactivos_margen_delta4	0.00012477617359729	7.36212191834148e-05	0.000289729103288425	788
mcuenta_corriente_min6_delta2_avg6_avg3	0.000124578572853795	0.00126232792107047	0.000579458206576851	789
mcaja_ahorro_delta4_avg6_avg3	0.000124405090215709	0.000503392548838197	0.000434593654932638	790
ccomisiones_mantenimiento_avg3	0.00012415583105853	0.000939275413760233	0.000434593654932638	791
ctrx_quarter_tend6_delta2_lag4	0.000124091682669597	6.87089483345001e-06	0.000289729103288425	792
mrentabilidad	0.000123730602501253	0.00014016206503236	0.000434593654932638	793
mactivos_margen_tend6_lag2_lag4_lag6_avg6	0.000123660117129995	8.47183427749396e-05	0.000289729103288425	794
Visa_mconsumospesos_min6_lag4_avg3	0.000123479513133715	0.000278328847342506	0.000289729103288425	795
mttarjeta_visa_debitos_automaticos_avg6_delta2_delta4_lag6_avg6	0.000123386267305155	8.18380133859171e-05	0.000434593654932638	796
ctarjeta_visa_transacciones_avg6_lag2_delta6_avg3	0.000123369313166011	2.87928199651739e-05	0.000289729103288425	797
Visa_mconsumospesos_min6_delta4	0.000123358742490726	5.31551696337786e-05	0.000289729103288425	798
ctrx_quarter_avg6_lag2_lag4_lag6_avg3	0.000123292928513529	6.81433563817466e-05	0.000289729103288425	799
mcomisiones_mantenimiento_max6_delta2	0.000123201940912778	0.000266823240673992	0.000434593654932638	800
mcomisiones_delta2_avg6_avg3	0.000123142471664828	0.000160104418329446	0.000434593654932638	801
mvr_mconsumospesos_min6_lag2_lag4_delta6_avg6_avg3	0.000123126009455242	2.92013030421625e-05	0.000434593654932638	802
mcuentas_saldo_min6	0.000122987134255168	0.000169745666338883	0.000434593654932638	803
mv_msaldototal_min6_delta6_avg3	0.000122982042590579	0.000693583316876615	0.000434593654932638	804
mcomisiones_otras_avg6_lag2_lag4_lag6	0.000122674879063728	9.39563446699136e-05	0.000289729103288425	805
matm_max6_delta4	0.000122660454294669	0.000861983083846446	0.000434593654932638	806
mttarjeta_visa_debitos_automaticos_min6_delta2_delta4	0.000122547000619658	0.000295767932552406	0.000434593654932638	807
mpasivos_margen_max6_lag2_lag4_tend6_avg3	0.000122521927706092	0.000268231983593351	0.000434593654932638	808
mvr_mpagospesos_max6_lag2_delta4_avg6	0.000122479013630796	0.000514871970694083	0.000434593654932638	809
cliente_antiguedad_max6_lag4_avg6_avg3	0.000122003736082914	1.18407722701452e-05	0.000289729103288425	810
mtransferencias_recibidas_tend6_delta2_tend6_avg3	0.00012186575758908	2.66404283671953e-05	0.000434593654932638	811
mvr_Visa_mlimitecompra_avg6_lag2_avg6_avg3	0.000121864777603427	4.83738228480013e-05	0.000434593654932638	812
mvr_msaldopesos2_lag4_avg6	0.000121804194735418	5.16783462015889e-05	0.000434593654932638	813
mv_mfinanciacion_limite_min6_lag2_lag4_lag6_tend6	0.000121758007585509	4.54777825714023e-05	0.000434593654932638	814
canarito357	0.00012145440957958	2.88923222531583e-05	0.000434593654932638	815
canarito346	0.000121430130725536	0.00262915419237468	0.000579458206576851	816
canarito172	0.000121382766043459	2.2304223396085e-05	0.000434593654932638	817
mv_mfinanciacion_limite_min6_lag2_delta4_delta6_avg6_avg3	0.000121221320185677	0.000107310599109927	0.000434593654932638	818
mtransferencias_recibidas_avg6_delta2_delta6_tend6_avg3	0.000121215413157531	1.77218811862765e-05	0.000289729103288425	819
mv_Fvencimiento_lag4_avg6_avg3	0.000121191132366756	0.000190798255691375	0.000434593654932638	820
mv_cconsumos_delta6_avg6_avg3	0.000121177093007075	1.82508144013516e-05	0.000289729103288425	821
mvr_msaldodolares2_max6_lag6_avg6_avg3	0.000121104771615264	0.000173840971033821	0.000579458206576851	822
mtransferencias_emitidas_avg6_delta2_lag4_delta6_avg3	0.000120785730120013	8.26445056148434e-05	0.000434593654932638	823
mpayroll_min6_delta2_avg6_avg3	0.000120698664398605	0.000759024400595206	0.000434593654932638	824
Visa_cconsumos_max6_avg6_avg3	0.000120628107368316	0.000335532189008492	0.000434593654932638	825
Visa_mpagominimo_min6	0.000120607996358393	2.55616140869432e-05	0.000289729103288425	826
ctrx_quarter_tend6_lag2_lag4_lag6_tend6_avg3	0.000120532549083492	1.87430888787482e-05	0.000434593654932638	827
mcomisiones_mantenimiento_avg6	0.000120363296264905	0.000139706449292642	0.000434593654932638	828
mpayroll_max6_delta2_delta6_tend6	0.000120291823161071	0.000139256070515449	0.000434593654932638	829
mv_fechaalta_lag2	0.000120239738666669	0.000150389852844652	0.000434593654932638	830
mv_mfinanciacion_limite_avg6_delta2_lag4_delta6_avg3	0.000120199462418367	5.69048348020334e-05	0.000434593654932638	831
mcuenta_corriente_delta6_avg6_avg3	0.000120018893283237	5.29875868329628e-05	0.000434593654932638	832
mcaja_ahorro_max6_avg3	0.000119629327682116	0.000239041154476239	0.000289729103288425	833
tmobile_app_delta2	0.000119366060152945	5.80360187075404e-05	0.000434593654932638	834
ctrx_quarter_min6_delta2_delta6_tend6_avg3	0.00011935287101797	0.000254427350376145	0.000434593654932638	835
mvr_msaldopesos_tend6_delta2_lag4_delta6_avg3	0.000119097904315891	0.000516265002725865	0.000434593654932638	836
ctransferencias_emitidas_max6_tend6	0.000118947133716843	9.69937829347009e-05	0.000434593654932638	837
mpasivos_margen_max6_lag2_lag4_delta6_avg6	0.000118745012644268	0.000692818720347893	0.000434593654932638	838
Visa_fechaalta_avg6	0.000118610336276005	0.000418684679988309	0.000289729103288425	839
mactivos_margen_lag2_tend6	0.000118610239439478	0.00017330680085622	0.000434593654932638	840
Visa_fultimo_cierre_avg6_delta2_lag4_delta6_tend6	0.000118483650857948	2.38857860787847e-05	0.000289729103288425	841
Visa_mfinanciacion_limite_avg6_avg3	0.000118420649013494	7.82716419060547e-05	0.000434593654932638	842
canarito167	0.000118343326983431	5.22648860044444e-05	0.000434593654932638	843
ctransferencias_recibidas_tend6_delta4_tend6	0.000118208604133634	3.17359929045023e-05	0.000289729103288425	844
Master_fultimo_cierre_avg6_delta4_delta6_avg6	0.000117991155775569	7.38621194595876e-05	0.000144864551644213	845
mcuenta_corriente_tend6_delta2_delta4_lag6_avg6_avg3	0.000117796690598817	0.000159847807165697	0.000434593654932638	846
mtransferencias_recibidas_delta2_tend6_avg3	0.000117786857817867	0.00053835974762093	0.000434593654932638	847
mpayroll_max6_delta2_delta4_avg6	0.000117736088363502	3.17621777171298e-05	0.000289729103288425	848
mvr_mpagominimo_min6_avg6_avg3	0.000117614515914069	6.5875751608207e-05	0.000289729103288425	849
mactivos_margen_max6_delta6_avg3	0.000117540676125516	1.01963660371396e-05	0.000289729103288425	850
cmobile_app_trx_tend6_delta2_delta4_delta6_avg6	0.000117505847900222	0.000370258487515053	0.000434593654932638	851
mactivos_margen_tend6_delta2_lag4_tend6_avg3	0.00011739712565792	0.000125959422663216	0.000434593654932638	852
mpayroll_max6_delta2_delta4_tend6_avg3	0.000117371270305216	0.000140958083336235	0.000289729103288425	853
canarito292	0.000117272074840439	0.000129007334853055	0.000434593654932638	854
mcaja_ahorro_dolares_delta2_avg6_avg3	0.000117266520297251	1.81146533756887e-05	0.000289729103288425	855
mplazo_fijo_dolares_tend6_avg6_avg3	0.000117125042131332	0.000210499708712289	0.000289729103288425	856
cmobile_app_trx_avg6_delta2_avg6_avg3	0.000116873009576021	0.00052730451972961	0.000434593654932638	857
canarito278	0.000116826351800591	0.000251311357673475	0.000434593654932638	858
Visa_cconsumos_delta2_avg6	0.000116798443513515	2.68813286433681e-05	0.000289729103288425	859
mcomisiones_mantenimiento_max6_lag4_delta6_avg3	0.000116777449354466	0.000401182751228103	0.000434593654932638	860
mtarjeta_visa_consumo_tend6_tend6	0.000116712228016814	0.000268844708208834	0.000434593654932638	861
mcuentas_saldo_avg6_delta4_avg3	0.000116546478743773	0.000221120268713994	0.000434593654932638	862
mrentabilidad_annual_lag2_delta4	0.000116530365145683	2.2948369786721e-05	0.000289729103288425	863
mextraccion_autoservicio_tend6_lag2_delta6_tend6_avg3	0.000116389239464723	0.00050786491483497	0.000434593654932638	864
ctrx_quarter_max6_lag2_lag4_avg6	0.000116376255623186	1.13170760175956e-05	0.000289729103288425	865
ctarjeta_visa_transacciones_avg6_delta2	0.000116364941243373	1.36894200416451e-05	0.000289729103288425	866
Visa_cconsumos_avg6_lag2_lag4_lag6_avg3	0.000116330610757828	2.58967796885749e-05	0.000144864551644213	867
mcuentas_saldo_min6_delta2_avg3	0.000116083065607177	8.1361449796097e-05	0.000289729103288425	868
Visa_mpagospesos_avg6_delta2_lag4_lag6_avg6	0.000116004504069568	0.000522538883831409	0.000434593654932638	869
Visa_mpagominimo_max6_delta6	0.000115973446658635	0.000151646723850771	0.000289729103288425	870
mcomisiones_otras_min6_delta6_tend6	0.000115869378379819	6.50483115291788e-05	0.000434593654932638	871
canarito344	0.000115222020386763	0.000108986427118085	0.000434593654932638	872
mvr_msaldopesos2_avg6_delta2_lag4_lag6_tend6	0.000115117779738929	1.32442782269779e-05	0.000434593654932638	873
Visa_fechaalta	0.000115060324690741	0.00075452061282328	0.000434593654932638	874
mv_mfinanciacion_limite_min6_lag2_lag4_avg6_avg3	0.000114932632172803	0.000306252331528447	0.000434593654932638	875
ctransferencias_emitidas_tend6_tend6	0.000114814487736426	3.61821740886479e-05	0.000434593654932638	876
mactivos_margen_max6_lag2_lag6	0.000114692516320502	8.604329429389e-06	0.000289729103288425	877
mcomisiones_mantenimiento_avg6_delta2_lag4_delta6	0.000114317900342417	0.00190033659162653	0.000434593654932638	878
Master_mpagominimo_max6_lag2_lag6_avg6_avg3	0.000114017561853986	7.32651057316811e-06	0.000289729103288425	879
Visa_fultimo_cierre_avg6_avg6	0.000113980089991506	0.000355877788420042	0.000434593654932638	880
mv_mconsumospesos_max6	0.000113597670926076	9.84129997791102e-05	0.000289729103288425	881
ccallcenter_transacciones_tend6_avg6	0.000113342289763662	7.41658632860663e-05	0.000289729103288425	882
mvr_msaldopesos2_max6_lag2_lag6_tend6_avg3	0.000113300928946258	0.000118329168263569	0.000434593654932638	883
mv_mfinanciacion_limite_min6_lag2_lag6_tend6	0.000113088229451476	2.20790340074887e-05	0.000144864551644213	884
Visa_delinquency_tend6_avg3	0.000112870378253458	0.00038825792771518	0.000289729103288425	885
mactivos_margen_min6_delta4_avg3	0.000112832546159097	0.000139695975367591	0.000434593654932638	886
canarito1	0.000112709583137137	5.48048128293097e-05	0.000434593654932638	887
chomebanking_transacciones_max6_delta2_delta4_delta6	0.000112678033796647	7.66167617479982e-06	0.000289729103288425	888
mcaja_ahorro_min6_lag4_lag6_avg6	0.00011245559061052	7.29718358302534e-05	0.000434593654932638	889
mrentabilidad_max6_lag2	0.000112303729632179	0.000385079091462205	0.000289729103288425	890
mcomisiones_otras_avg6_tend6	0.000112289909123048	3.48938813073761e-05	0.000434593654932638	891
mrentabilidad_annual_delta4	0.000112181612961464	5.37207615865321e-05	0.000434593654932638	892
mcomisiones_mantenimiento_delta6_avg6	0.000112096491717518	1.21130943214709e-05	0.000144864551644213	893
cmobile_app_trx_tend6_lag4_lag6	0.000111979505446003	6.34405640338517e-05	0.000289729103288425	894
mcuenta_corriente_min6_delta4	0.000111884439090736	4.18747523538615e-05	0.000289729103288425	895
mv_mpagospesos_tend6_lag2_avg6_avg3	0.000111873345498205	2.38962600038357e-05	0.000289729103288425	896
Visa_cconsumos_tend6_delta2_tend6	0.000111844860065428	0.00044348169754653	0.000434593654932638	897
ctransferencias_emitidas_max6_delta6	0.000111801324299628	0.00014724243836683	0.000434593654932638	898
mvr_Visa_mlimitecompra	0.000111696264414777	0.000191541904369995	0.000434593654932638	899
mactivos_margen_max6_tend6	0.00011168313919191	4.46398685673231e-05	0.000289729103288425	900
chomebanking_transacciones_tend6_delta2_delta4_delta6	0.000111465109814682	0.000104341241357971	0.000434593654932638	901
ccallcenter_transacciones_avg6_tend6	0.000111176800359634	1.69520476950287e-05	0.000144864551644213	902
mrentabilidad_annual_max6_lag4_tend6	0.000111119194246463	1.781090954921e-05	0.000289729103288425	903
mrentabilidad_annual_lag2_avg3	0.000111095597121569	3.35951146010532e-05	0.000289729103288425	904
mtransferencias_recibidas_avg6_delta2_delta6_avg6_avg3	0.000111056866384238	0.000137648323020122	0.000434593654932638	905
mttarjeta_master_debitos_automaticos_tend6_lag2_avg3	0.000110894374691964	0.001258944843279	0.000434593654932638	906
ctransferencias_emitidas_max6_lag2_lag4_lag6_avg6	0.000110871519334866	0.000170096542828092	0.000289729103288425	907
ccallcenter_transacciones_tend6_delta2_lag4_delta6_avg6_avg3	0.000110559808364707	8.00155504270447e-05	0.000289729103288425	908
mcuenta_corriente_avg6_delta2_avg3	0.000110496791026409	1.74233743223233e-05	0.000144864551644213	909
mvr_Master_mlimitecompra_min6_lag2_avg6_avg3	0.000110495137058529	1.76276158608176e-05	0.000434593654932638	910
ctarjeta_master_transacciones_avg6	0.000110332157310159	8.83580317301589e-05	0.000289729103288425	911
cpagomiscuentas_avg6_delta2	0.000110314279350548	0.000822721575792807	0.000434593654932638	912
mttarjeta_visa_debitos_automaticos_min6_delta2_delta4_tend6	0.000110220748822599	3.27310157843464e-05	0.000289729103288425	913
Visa_mpagospesos_max6_lag4_lag6	0.000110219974130383	5.77636966562146e-05	0.000289729103288425	914
ccuenta_debitos_automaticos_tend6_delta2_delta4_delta6_tend6	0.000110093861984565	0.000503884823315594	0.000434593654932638	915
ctrx_quarter_min6_lag4_avg3	0.00011002683561405	7.28042530294375e-05	0.000289729103288425	916
ctrx_quarter_avg3	0.00010984831166637	6.02617277808759e-05	0.000289729103288425	917
tmobile_app_tend6_lag2_delta4_avg3	0.00010970506913893	0.000194380338058814	0.000434593654932638	918
cmobile_app_trx_tend6_lag4_delta6_avg6_avg3	0.000109333234305899	0.000176176656320192	0.000289729103288425	919
